	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	3.89	0.0
0.2	0.2	7.79	0.08
0.3	0.3	11.68	0.23
0.4	0.4	15.58	0.43
0.5	0.5	19.47	0.66
0.6	0.6	23.37	0.94
0.7	0.7	27.26	1.24
0.8	0.8	31.16	1.57
0.9	0.9	35.05	1.91
1.0	1.0	38.94	2.28
1.1	1.1	58.85	2.67
1.2	1.2	78.76	3.08
1.3	1.3	98.66	4.91
1.4	1.4	118.57	5.23
1.5	1.5	138.47	5.52
1.6	1.6	158.38	5.79
1.7	1.7	178.28	6.06
1.8	1.8	198.19	6.31
1.9	1.9	218.09	6.55
2.0	2.0	238.0	6.78
2.1	2.1	282.9	7.01
2.2	2.2	327.8	7.23
2.3	2.3	372.7	7.44
2.4	2.4	417.6	7.64
2.5	2.5	462.5	7.84
2.6	2.6	507.4	8.04
2.7	2.7	552.3	8.23
2.8	2.8	597.2	8.41
2.9	2.9	642.1	8.6
3.0	3.0	687.0	8.77
3.1	3.1	766.2	8.95
3.2	3.2	845.4	9.12
3.3	3.3	924.6	9.29
3.4	3.4	1003.8	9.45
3.5	3.5	1083.0	9.62
3.6	3.6	1162.2	9.77
3.7	3.7	1241.4	9.93
3.8	3.8	1320.6	10.09
3.9	3.9	1399.8	10.24
4.0	4.0	1479.0	10.39
4.1	4.1	1603.5	10.54
4.2	4.2	1728.0	10.68
4.3	4.3	1852.5	10.82
4.4	4.4	1977.0	10.97
4.5	4.5	2101.5	11.11
4.6	4.6	2226.0	11.24
4.7	4.7	2350.5	11.38
4.8	4.8	2475.0	11.52
4.9	4.9	2599.5	11.65
5.0	5.0	2724.0	11.78
5.1	5.1	2738.85	11.91
5.1000471	5.1000471	2872.49	11.91
