	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	11.2	0.0
0.2	0.2	22.4	0.19
0.3	0.3	33.59	0.57
0.4	0.4	44.79	1.08
0.5	0.5	55.99	1.66
0.6	0.6	67.19	2.34
0.7	0.7	78.39	3.11
0.8	0.8	89.59	3.91
0.9	0.9	100.78	4.78
1.0	1.0	111.98	5.71
1.1	1.1	320.88	6.68
1.2	1.2	529.79	7.71
1.3	1.3	738.69	8.79
1.4	1.4	947.59	9.91
1.5	1.5	1156.49	11.07
1.6	1.6	1365.39	12.28
1.7	1.7	1574.29	13.53
1.8	1.8	1783.2	14.82
1.9	1.9	1992.1	16.14
2.0	2.0	2201.0	17.5
2.1	2.1	2864.8	18.9
2.2	2.2	3528.6	20.34
2.3	2.3	4192.4	21.81
2.4	2.4	4856.2	23.31
2.5	2.5	5520.0	33.96
2.6	2.6	6183.8	35.03
2.7	2.7	6847.6	36.07
2.8	2.8	7511.4	37.07
2.9	2.9	8175.2	38.05
3.0	3.0	8839.0	39.0
3.1	3.1	9989.8	39.93
3.2	3.2	11140.6	40.84
3.3	3.3	12291.4	41.72
3.4	3.4	13442.2	42.59
3.5	3.5	14593.0	43.44
3.6	3.6	15743.8	44.27
3.7	3.7	16894.6	45.08
3.8	3.8	18045.4	45.89
3.9	3.9	19196.2	46.67
4.0	4.0	20347.0	47.45
4.1	4.1	21964.9	48.21
4.2	4.2	23582.8	48.96
4.3	4.3	25200.7	49.69
4.4	4.4	26818.6	50.42
4.5	4.5	28436.5	51.14
4.6	4.6	30054.4	51.84
4.7	4.7	31672.3	52.54
4.8	4.8	33290.2	53.22
4.9	4.9	34908.1	53.9
5.0	5.0	36526.0	54.57
5.09550337	5.09550337	38227.51	55.2
