	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	42.1	0.0
0.2	0.2	84.21	0.12
0.3	0.3	126.31	0.37
0.4	0.4	168.42	0.7
0.5	0.5	210.52	1.08
0.6	0.6	252.62	1.52
0.7	0.7	294.73	2.02
0.8	0.8	336.83	2.54
0.9	0.9	378.94	3.11
1.0	1.0	421.04	3.71
1.1	1.1	717.24	4.34
1.2	1.2	1013.43	5.01
1.3	1.3	1309.63	5.71
1.4	1.4	1605.82	6.44
1.5	1.5	1902.02	7.2
1.6	1.6	2198.22	7.98
1.7	1.7	2494.41	8.79
1.8	1.8	2790.61	9.63
1.9	1.9	3086.8	10.49
2.0	2.0	3383.0	11.38
2.1	2.1	4065.1	16.87
2.2	2.2	4747.2	17.51
2.3	2.3	5429.3	18.13
2.4	2.4	6111.4	18.72
2.5	2.5	6793.5	19.29
2.6	2.6	7475.6	19.85
2.7	2.7	8157.7	20.39
2.8	2.8	8839.8	20.91
2.9	2.9	9521.9	21.43
3.0	3.0	10204.0	21.93
3.1	3.1	11376.9	22.42
3.2	3.2	12549.8	22.89
3.3	3.3	13722.7	23.36
3.4	3.4	14895.6	23.82
3.5	3.5	16068.5	24.27
3.6	3.6	17241.4	24.71
3.7	3.7	18414.3	25.14
3.8	3.8	19587.2	25.57
3.9	3.9	20760.1	25.99
4.0	4.0	21933.0	26.4
4.1	4.1	23691.8	26.81
4.2	4.2	25450.6	27.21
4.3	4.3	27209.4	27.6
4.4	4.4	28968.2	27.99
4.5	4.5	30727.0	28.37
4.6	4.6	32485.8	28.75
4.7	4.7	34244.6	29.12
4.8	4.8	36003.4	29.49
4.9	4.9	37762.2	29.85
5.0	5.0	39521.0	30.21
5.097939872	5.097939872	41476.7	30.56
