	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.48	0.0
0.2	0.2	0.95	0.02
0.3	0.3	1.43	0.06
0.4	0.4	1.91	0.15
0.5	0.5	2.39	0.19
0.6	0.6	2.86	0.22
0.7	0.7	3.34	0.25
0.8	0.8	3.82	0.27
0.9	0.9	4.3	0.29
1.0	1.0	4.77	0.31
1.1	1.1	89.8	0.33
1.2	1.2	174.82	0.35
1.3	1.3	259.84	0.36
1.4	1.4	344.86	0.38
1.5	1.5	429.89	0.4
1.6	1.6	514.91	0.41
1.7	1.7	599.93	0.43
1.8	1.8	684.95	0.44
1.9	1.9	769.98	0.45
2.0	2.0	855.0	0.47
2.1	2.1	1035.5	0.48
2.2	2.2	1216.0	0.49
2.3	2.3	1396.5	0.5
2.4	2.4	1577.0	0.51
2.5	2.5	1757.5	0.53
2.6	2.6	1938.0	0.54
2.7	2.7	2118.5	0.55
2.8	2.8	2299.0	0.56
2.9	2.9	2479.5	0.57
3.0	3.0	2660.0	0.58
3.1	3.1	2976.4	0.59
3.2	3.2	3292.8	0.6
3.3	3.3	3609.2	0.61
3.4	3.4	3925.6	0.62
3.5	3.5	4242.0	0.63
3.6	3.6	4558.4	0.64
3.7	3.7	4874.8	0.65
3.8	3.8	5191.2	0.66
3.9	3.9	5507.6	0.67
4.0	4.0	5824.0	0.68
4.1	4.1	6272.0	0.69
4.2	4.2	6720.0	0.69
4.3	4.3	7168.0	0.7
4.4	4.4	7616.0	0.71
4.5	4.5	8064.0	0.72
4.6	4.6	8512.0	0.73
4.7	4.7	8960.0	0.74
4.8	4.8	9408.0	0.74
4.9	4.9	9856.0	0.75
5.0	5.0	10304.0	0.76
5.1	5.1	10359.59	0.77
5.111140365	5.111140365	10859.95	0.77
