	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	97.6	0.0
0.2	0.2	195.19	0.24
0.3	0.3	292.79	0.71
0.4	0.4	390.39	1.34
0.5	0.5	487.99	2.07
0.6	0.6	585.58	2.92
0.7	0.7	683.18	3.88
0.8	0.8	780.78	4.89
0.9	0.9	878.37	5.98
1.0	1.0	975.97	7.13
1.1	1.1	1505.57	8.35
1.2	1.2	2035.18	9.64
1.3	1.3	2564.78	10.98
1.4	1.4	3094.38	12.38
1.5	1.5	3623.99	13.84
1.6	1.6	4153.59	20.68
1.7	1.7	4683.19	21.7
1.8	1.8	5212.79	22.67
1.9	1.9	5742.4	23.6
2.0	2.0	6272.0	24.49
2.1	2.1	8183.8	25.35
2.2	2.2	10095.6	26.19
2.3	2.3	12007.4	26.99
2.4	2.4	13919.2	27.77
2.5	2.5	15831.0	28.53
2.6	2.6	17742.8	29.27
2.7	2.7	19654.6	29.99
2.8	2.8	21566.4	30.69
2.9	2.9	23478.2	31.38
3.0	3.0	25390.0	32.05
3.096499119	3.096499119	29109.99	32.69
