	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	64.8	0.0
0.2	0.2	129.6	0.24
0.3	0.3	194.4	0.71
0.4	0.4	259.2	1.34
0.5	0.5	324.01	2.07
0.6	0.6	388.81	2.92
0.7	0.7	453.61	3.88
0.8	0.8	518.41	4.89
0.9	0.9	583.21	5.98
1.0	1.0	648.01	7.13
1.1	1.1	993.91	8.35
1.2	1.2	1339.81	9.64
1.3	1.3	1685.71	10.98
1.4	1.4	2031.61	12.38
1.5	1.5	2377.51	13.84
1.6	1.6	2723.4	15.35
1.7	1.7	3069.3	16.91
1.8	1.8	3415.2	18.52
1.9	1.9	3761.1	20.18
2.0	2.0	4107.0	21.88
2.1	2.1	5398.0	23.63
2.2	2.2	6689.0	25.43
2.3	2.3	7980.0	27.26
2.4	2.4	9271.0	29.14
2.5	2.5	10562.0	42.45
2.6	2.6	11853.0	43.79
2.7	2.7	13144.0	45.09
2.8	2.8	14435.0	46.34
2.9	2.9	15726.0	47.56
3.0	3.0	17017.0	48.75
3.1	3.1	21379.7	49.91
3.2	3.2	25742.4	51.05
3.3	3.3	30105.1	52.15
3.4	3.4	34467.8	53.24
3.5	3.5	38830.5	54.3
3.6	3.6	43193.2	55.34
3.7	3.7	47555.9	56.36
3.8	3.8	51918.6	57.36
3.9	3.9	56281.3	58.34
4.0	4.0	60644.0	59.31
4.1	4.1	68683.5	60.26
4.2	4.2	76723.0	61.19
4.3	4.3	84762.5	62.12
4.4	4.4	92802.0	63.02
4.5	4.5	100841.5	63.92
4.6	4.6	108881.0	64.8
4.7	4.7	116920.5	65.67
4.8	4.8	124960.0	66.53
4.9	4.9	132999.5	67.38
5.0	5.0	141039.0	68.21
5.1	5.1	142254.11	69.04
5.122255481	5.122255481	153190.07	69.22
