	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	12.46	0.0
0.2	0.2	24.93	0.05
0.3	0.3	37.39	0.14
0.4	0.4	49.86	0.27
0.5	0.5	62.32	0.41
0.6	0.6	74.79	0.58
0.7	0.7	87.25	0.78
0.8	0.8	99.72	0.98
0.9	0.9	112.18	1.59
1.0	1.0	124.65	1.74
1.1	1.1	198.78	1.87
1.2	1.2	272.92	1.99
1.3	1.3	347.05	2.11
1.4	1.4	421.19	2.22
1.5	1.5	495.32	2.32
1.6	1.6	569.46	2.42
1.7	1.7	643.59	2.52
1.8	1.8	717.73	2.61
1.9	1.9	791.86	2.7
2.0	2.0	866.0	2.78
2.1	2.1	1070.0	2.87
2.2	2.2	1274.0	2.95
2.3	2.3	1478.0	3.03
2.4	2.4	1682.0	3.11
2.5	2.5	1886.0	3.18
2.6	2.6	2090.0	3.25
2.7	2.7	2294.0	3.33
2.8	2.8	2498.0	3.4
2.9	2.9	2702.0	3.46
3.0	3.0	2906.0	3.53
3.1	3.1	3259.8	3.6
3.2	3.2	3613.6	3.66
3.3	3.3	3967.4	3.73
3.4	3.4	4321.2	3.79
3.5	3.5	4675.0	3.85
3.6	3.6	5028.8	3.91
3.7	3.7	5382.6	3.97
3.8	3.8	5736.4	4.03
3.9	3.9	6090.2	4.09
4.0	4.0	6444.0	4.15
4.1	4.1	6963.1	4.2
4.2	4.2	7482.2	4.26
4.3	4.3	8001.3	4.31
4.4	4.4	8520.4	4.37
4.5	4.5	9039.5	4.42
4.6	4.6	9558.6	4.47
4.7	4.7	10077.7	4.53
4.8	4.8	10596.8	4.58
4.9	4.9	11115.9	4.63
5.0	5.0	11635.0	4.68
5.1	5.1	11700.4	4.73
5.10566207	5.10566207	12288.95	4.73
