	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	34.43	0.0
0.2	0.2	68.85	0.02
0.3	0.3	103.28	0.06
0.4	0.4	137.7	0.15
0.5	0.5	172.13	0.19
0.6	0.6	206.56	0.22
0.7	0.7	240.98	0.25
0.8	0.8	275.41	0.27
0.9	0.9	309.83	0.29
1.0	1.0	344.26	0.31
1.1	1.1	516.33	0.33
1.2	1.2	688.41	0.35
1.3	1.3	860.48	0.36
1.4	1.4	1032.56	0.38
1.5	1.5	1204.63	0.4
1.6	1.6	1376.7	0.41
1.7	1.7	1548.78	0.43
1.8	1.8	1720.85	0.44
1.9	1.9	1892.93	0.45
2.0	2.0	2065.0	0.47
2.1	2.1	2430.6	0.48
2.2	2.2	2796.2	0.49
2.3	2.3	3161.8	0.5
2.4	2.4	3527.4	0.51
2.5	2.5	3893.0	0.53
2.6	2.6	4258.6	0.54
2.7	2.7	4624.2	0.55
2.8	2.8	4989.8	0.56
2.9	2.9	5355.4	0.57
3.0	3.0	5721.0	0.58
3.1	3.1	6334.9	0.59
3.2	3.2	6948.8	0.6
3.3	3.3	7562.7	0.61
3.4	3.4	8176.6	0.62
3.5	3.5	8790.5	0.63
3.6	3.6	9404.4	0.64
3.7	3.7	10018.3	0.65
3.8	3.8	10632.2	0.66
3.9	3.9	11246.1	0.67
4.0	4.0	11860.0	0.68
4.1	4.1	12760.6	0.69
4.2	4.2	13661.2	0.69
4.3	4.3	14561.8	0.7
4.4	4.4	15462.4	0.71
4.5	4.5	16363.0	0.72
4.6	4.6	17263.6	0.73
4.7	4.7	18164.2	0.74
4.8	4.8	19064.8	0.74
4.9	4.9	19965.4	0.75
5.0	5.0	20866.0	0.76
5.098035145	5.098035145	21927.2	0.77
