	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.57	0.0
0.2	0.2	1.14	0.02
0.3	0.3	1.71	0.06
0.4	0.4	2.28	0.15
0.5	0.5	2.85	0.19
0.6	0.6	3.42	0.22
0.7	0.7	3.99	0.25
0.8	0.8	4.56	0.27
0.9	0.9	5.13	0.29
1.0	1.0	5.7	0.31
1.1	1.1	11.13	0.33
1.2	1.2	16.56	0.35
1.3	1.3	21.99	0.36
1.4	1.4	27.42	0.38
1.5	1.5	32.85	0.4
1.6	1.6	38.28	0.41
1.7	1.7	43.71	0.43
1.8	1.8	49.14	0.44
1.9	1.9	54.57	0.45
2.0	2.0	60.0	0.47
2.1	2.1	72.7	0.48
2.2	2.2	85.4	0.49
2.3	2.3	98.1	0.5
2.4	2.4	110.8	0.51
2.5	2.5	123.5	0.53
2.6	2.6	136.2	0.54
2.7	2.7	148.9	0.55
2.8	2.8	161.6	0.56
2.9	2.9	174.3	0.57
3.0	3.0	187.0	0.58
3.1	3.1	209.2	0.59
3.2	3.2	231.4	0.6
3.3	3.3	253.6	0.61
3.4	3.4	275.8	0.62
3.5	3.5	298.0	0.63
3.6	3.6	320.2	0.64
3.7	3.7	342.4	0.65
3.8	3.8	364.6	0.66
3.9	3.9	386.8	0.67
4.0	4.0	409.0	0.68
4.1	4.1	448.1	0.69
4.2	4.2	487.2	0.69
4.3	4.3	526.3	0.7
4.4	4.4	565.4	0.71
4.5	4.5	604.5	0.72
4.6	4.6	643.6	0.73
4.7	4.7	682.7	0.74
4.8	4.8	721.8	0.74
4.9	4.9	760.9	0.75
5.0	5.0	800.0	0.76
5.088499095	5.088499095	840.84	0.77
