	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.89	0.0
0.2	0.2	5.79	0.02
0.3	0.3	8.68	0.06
0.4	0.4	11.58	0.15
0.5	0.5	14.47	0.19
0.6	0.6	17.37	0.22
0.7	0.7	20.26	0.25
0.8	0.8	23.15	0.27
0.9	0.9	26.05	0.29
1.0	1.0	28.94	0.31
1.1	1.1	57.75	0.33
1.2	1.2	86.55	0.35
1.3	1.3	115.36	0.36
1.4	1.4	144.17	0.38
1.5	1.5	172.97	0.4
1.6	1.6	201.78	0.41
1.7	1.7	230.58	0.43
1.8	1.8	259.39	0.44
1.9	1.9	288.19	0.45
2.0	2.0	317.0	0.47
2.1	2.1	427.4	0.48
2.2	2.2	537.8	0.49
2.3	2.3	648.2	0.5
2.4	2.4	758.6	0.51
2.5	2.5	869.0	0.53
2.6	2.6	979.4	0.54
2.7	2.7	1089.8	0.55
2.8	2.8	1200.2	0.56
2.9	2.9	1310.6	0.57
3.0	3.0	1421.0	0.58
3.1	3.1	1798.3	0.59
3.2	3.2	2175.6	0.6
3.3	3.3	2552.9	0.61
3.4	3.4	2930.2	0.62
3.5	3.5	3307.5	0.63
3.6	3.6	3684.8	0.64
3.7	3.7	4062.1	0.65
3.8	3.8	4439.4	0.66
3.9	3.9	4816.7	0.67
4.0	4.0	5194.0	0.68
4.1	4.1	5514.99	0.69
4.2	4.2	5835.97	0.69
4.3	4.3	6156.96	0.7
4.4	4.4	6477.95	0.71
4.448002791	4.448002791	8403.87	0.72
