	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	8.04	0.0
0.2	0.2	16.08	0.02
0.3	0.3	24.12	0.06
0.4	0.4	32.15	0.15
0.5	0.5	40.19	0.19
0.6	0.6	48.23	0.22
0.7	0.7	56.27	0.25
0.8	0.8	64.31	0.27
0.9	0.9	72.35	0.29
1.0	1.0	80.38	0.31
1.1	1.1	136.05	0.33
1.2	1.2	191.71	0.35
1.3	1.3	247.37	0.36
1.4	1.4	303.03	0.38
1.5	1.5	358.69	0.4
1.6	1.6	414.35	0.41
1.7	1.7	470.02	0.43
1.8	1.8	525.68	0.44
1.9	1.9	581.34	0.45
2.0	2.0	637.0	0.47
2.1	2.1	715.34	0.48
2.2	2.2	793.68	0.49
2.3	2.3	872.02	0.5
2.4	2.4	950.36	0.51
2.5	2.5	1028.7	0.53
2.6	2.6	1107.04	0.54
2.687405126	2.687405126	1420.4	0.55
