	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	7.71	0.0
0.2	0.2	15.42	0.02
0.3	0.3	23.13	0.06
0.4	0.4	30.84	0.15
0.5	0.5	38.55	0.19
0.6	0.6	46.26	0.22
0.7	0.7	53.97	0.25
0.8	0.8	61.68	0.27
0.9	0.9	69.39	0.29
1.0	1.0	77.11	0.31
1.1	1.1	114.09	0.33
1.2	1.2	151.08	0.35
1.3	1.3	188.07	0.36
1.4	1.4	225.06	0.38
1.5	1.5	262.05	0.4
1.6	1.6	299.04	0.41
1.7	1.7	336.03	0.43
1.8	1.8	373.02	0.44
1.9	1.9	410.01	0.45
2.0	2.0	447.0	0.47
2.1	2.1	530.3	0.48
2.2	2.2	613.6	0.49
2.3	2.3	696.9	0.5
2.4	2.4	780.2	0.51
2.5	2.5	863.5	0.53
2.6	2.6	946.8	0.54
2.7	2.7	1030.1	0.55
2.8	2.8	1113.4	0.56
2.9	2.9	1196.7	0.57
3.0	3.0	1280.0	0.58
3.1	3.1	1438.4	0.59
3.2	3.2	1596.8	0.6
3.3	3.3	1755.2	0.61
3.4	3.4	1913.6	0.62
3.5	3.5	2072.0	0.63
3.6	3.6	2230.4	0.64
3.7	3.7	2388.8	0.65
3.8	3.8	2547.2	0.66
3.9	3.9	2705.6	0.67
4.0	4.0	2864.0	0.68
4.1	4.1	3108.9	0.69
4.2	4.2	3353.8	0.69
4.3	4.3	3598.7	0.7
4.4	4.4	3843.6	0.71
4.5	4.5	4088.5	0.72
4.6	4.6	4333.4	0.73
4.7	4.7	4578.3	0.74
4.8	4.8	4823.2	0.74
4.9	4.9	5068.1	0.75
5.0	5.0	5313.0	0.76
5.1	5.1	5343.2	0.77
5.10208829	5.10208829	5615.04	0.77
