	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.25	0.0
0.2	0.2	0.5	0.02
0.3	0.3	0.75	0.06
0.4	0.4	1.0	0.15
0.5	0.5	1.25	0.19
0.6	0.6	1.51	0.22
0.7	0.7	1.76	0.25
0.8	0.8	2.01	0.27
0.9	0.9	2.26	0.29
1.0	1.0	2.51	0.31
1.1	1.1	4.36	0.33
1.2	1.2	6.21	0.35
1.3	1.3	8.06	0.36
1.4	1.4	9.91	0.38
1.5	1.5	11.75	0.4
1.6	1.6	13.6	0.41
1.7	1.7	15.45	0.43
1.8	1.8	17.3	0.44
1.9	1.9	19.15	0.45
2.0	2.0	21.0	0.47
2.1	2.1	26.3	0.48
2.2	2.2	31.6	0.49
2.3	2.3	36.9	0.5
2.4	2.4	42.2	0.51
2.5	2.5	47.5	0.53
2.6	2.6	52.8	0.54
2.7	2.7	58.1	0.55
2.8	2.8	63.4	0.56
2.9	2.9	68.7	0.57
3.0	3.0	74.0	0.58
3.1	3.1	84.3	0.59
3.2	3.2	94.6	0.6
3.3	3.3	104.9	0.61
3.4	3.4	115.2	0.62
3.5	3.5	125.5	0.63
3.6	3.6	135.8	0.64
3.7	3.7	146.1	0.65
3.8	3.8	156.4	0.66
3.9	3.9	166.7	0.67
4.0	4.0	177.0	0.68
4.1	4.1	182.2	0.69
4.2	4.2	187.4	0.69
4.3	4.3	192.6	0.7
4.38534142	4.38534142	229.0	0.71
