	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	141.82	0.0
0.2	0.2	283.63	0.24
0.3	0.3	425.45	0.71
0.4	0.4	567.26	1.34
0.5	0.5	709.08	2.07
0.6	0.6	850.89	2.92
0.7	0.7	992.71	3.88
0.8	0.8	1134.52	6.66
0.9	0.9	1276.34	7.36
1.0	1.0	1418.15	7.99
1.1	1.1	2106.54	8.57
1.2	1.2	2794.92	9.11
1.3	1.3	3483.31	9.62
1.4	1.4	4171.69	10.11
1.5	1.5	4860.08	10.57
1.6	1.6	5548.46	11.01
1.7	1.7	6236.85	11.44
1.8	1.8	6925.23	11.85
1.9	1.9	7613.62	12.25
2.0	2.0	8302.0	12.63
2.1	2.1	8475.62	13.0
2.143755343	2.143755343	10038.23	13.16
