	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.41	0.0
0.2	0.2	2.82	0.02
0.3	0.3	4.23	0.06
0.4	0.4	5.64	0.15
0.5	0.5	7.06	0.19
0.6	0.6	8.47	0.22
0.7	0.7	9.88	0.25
0.8	0.8	11.29	0.27
0.9	0.9	12.7	0.29
1.0	1.0	14.11	0.31
1.1	1.1	22.7	0.33
1.2	1.2	31.29	0.35
1.3	1.3	39.88	0.36
1.4	1.4	48.47	0.38
1.5	1.5	57.06	0.4
1.6	1.6	65.64	0.41
1.7	1.7	74.23	0.43
1.8	1.8	82.82	0.44
1.9	1.9	91.41	0.45
2.0	2.0	100.0	0.47
2.1	2.1	107.27	0.48
2.2	2.2	114.53	0.49
2.3	2.3	121.8	0.5
2.4	2.4	129.07	0.51
2.457439604	2.457439604	172.67	0.52
