	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	129.74	0.0
0.2	0.2	259.48	0.24
0.3	0.3	389.22	0.71
0.4	0.4	518.95	1.34
0.5	0.5	648.69	2.07
0.6	0.6	778.43	2.92
0.7	0.7	908.17	3.88
0.8	0.8	1037.91	4.89
0.9	0.9	1167.65	5.98
1.0	1.0	1297.39	7.13
1.1	1.1	2572.25	8.35
1.2	1.2	3847.11	9.64
1.3	1.3	5121.97	10.98
1.4	1.4	6396.83	12.38
1.5	1.5	7671.69	13.84
1.6	1.6	8946.55	15.35
1.7	1.7	10221.42	16.91
1.8	1.8	11496.28	18.52
1.9	1.9	12771.14	20.18
2.0	2.0	14046.0	21.88
2.1	2.1	18468.4	23.63
2.2	2.2	22890.8	25.43
2.3	2.3	27313.2	27.26
2.4	2.4	31735.6	29.14
2.5	2.5	36158.0	42.45
2.6	2.6	40580.4	43.79
2.7	2.7	45002.8	45.09
2.8	2.8	49425.2	46.34
2.9	2.9	53847.6	47.56
3.0	3.0	58270.0	48.75
3.1	3.1	67294.2	49.91
3.2	3.2	76318.4	51.05
3.3	3.3	85342.6	52.15
3.4	3.4	94366.8	53.24
3.5	3.5	103391.0	54.3
3.6	3.6	112415.2	55.34
3.7	3.7	121439.4	56.36
3.8	3.8	130463.6	57.36
3.9	3.9	139487.8	58.34
4.0	4.0	148512.0	59.31
4.1	4.1	165584.6	60.26
4.2	4.2	182657.2	61.19
4.3	4.3	199729.8	62.12
4.4	4.4	216802.4	63.02
4.5	4.5	233875.0	63.92
4.6	4.6	250947.6	64.8
4.7	4.7	268020.2	65.67
4.8	4.8	285092.8	66.53
4.9	4.9	302165.4	67.38
5.0	5.0	319238.0	68.21
5.1	5.1	321664.35	69.04
5.112790538	5.112790538	343501.47	69.15
