	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	19.43	0.0
0.2	0.2	38.86	0.11
0.3	0.3	58.29	0.34
0.4	0.4	77.72	0.65
0.5	0.5	97.15	0.99
0.6	0.6	116.57	1.4
0.7	0.7	136.0	1.86
0.8	0.8	155.43	2.35
0.9	0.9	174.86	2.87
1.0	1.0	194.29	3.42
1.1	1.1	303.06	4.01
1.2	1.2	411.83	4.63
1.3	1.3	520.6	5.27
1.4	1.4	629.37	5.94
1.5	1.5	738.15	6.64
1.6	1.6	846.92	7.37
1.7	1.7	955.69	8.12
1.8	1.8	1064.46	8.89
1.9	1.9	1173.23	13.54
2.0	2.0	1282.0	14.12
2.1	2.1	1828.5	14.67
2.2	2.2	2375.0	15.2
2.3	2.3	2921.5	15.72
2.4	2.4	3468.0	16.21
2.5	2.5	4014.5	16.69
2.6	2.6	4561.0	17.16
2.7	2.7	5107.5	17.61
2.8	2.8	5654.0	18.05
2.9	2.9	6200.5	18.48
3.0	3.0	6747.0	18.9
3.1	3.1	7930.2	19.31
3.2	3.2	9113.4	19.72
3.3	3.3	10296.6	20.11
3.4	3.4	11479.8	20.5
3.5	3.5	12663.0	20.88
3.6	3.6	13846.2	21.25
3.7	3.7	15029.4	21.61
3.8	3.8	16212.6	21.97
3.9	3.9	17395.8	22.33
4.0	4.0	18579.0	22.68
4.1	4.1	19635.8	23.02
4.2	4.2	20692.61	23.36
4.3	4.3	21749.41	23.69
4.4	4.4	22806.21	24.02
4.5	4.5	23863.02	24.34
4.587944873	4.587944873	29147.03	24.62
