	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.63	0.0
0.2	0.2	1.27	0.02
0.3	0.3	1.9	0.06
0.4	0.4	2.54	0.15
0.5	0.5	3.17	0.19
0.6	0.6	3.81	0.22
0.7	0.7	4.44	0.25
0.8	0.8	5.07	0.27
0.9	0.9	5.71	0.29
1.0	1.0	6.34	0.31
1.1	1.1	9.91	0.33
1.2	1.2	13.47	0.35
1.3	1.3	17.04	0.36
1.4	1.4	20.61	0.38
1.5	1.5	24.17	0.4
1.6	1.6	27.74	0.41
1.7	1.7	31.3	0.43
1.8	1.8	34.87	0.44
1.9	1.9	38.43	0.45
2.0	2.0	42.0	0.47
2.1	2.1	50.0	0.48
2.2	2.2	58.0	0.49
2.3	2.3	66.0	0.5
2.4	2.4	74.0	0.51
2.5	2.5	82.0	0.53
2.6	2.6	90.0	0.54
2.7	2.7	98.0	0.55
2.8	2.8	106.0	0.56
2.9	2.9	114.0	0.57
3.0	3.0	122.0	0.58
3.1	3.1	137.5	0.59
3.2	3.2	153.0	0.6
3.3	3.3	168.5	0.61
3.4	3.4	184.0	0.62
3.5	3.5	199.5	0.63
3.6	3.6	215.0	0.64
3.7	3.7	230.5	0.65
3.8	3.8	246.0	0.66
3.9	3.9	261.5	0.67
4.0	4.0	277.0	0.68
4.1	4.1	301.6	0.69
4.2	4.2	326.2	0.69
4.3	4.3	350.8	0.7
4.4	4.4	375.4	0.71
4.5	4.5	400.0	0.72
4.6	4.6	424.6	0.73
4.7	4.7	449.2	0.74
4.8	4.8	473.8	0.74
4.9	4.9	498.4	0.75
5.0	5.0	523.0	0.76
5.091267395	5.091267395	549.28	0.77
