	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	9.15	0.0
0.2	0.2	18.3	0.09
0.3	0.3	27.45	0.26
0.4	0.4	36.6	0.48
0.5	0.5	45.76	0.75
0.6	0.6	54.91	1.05
0.7	0.7	64.06	1.4
0.8	0.8	73.21	1.76
0.9	0.9	82.36	2.15
1.0	1.0	91.51	3.59
1.1	1.1	167.66	3.89
1.2	1.2	243.81	4.17
1.3	1.3	319.96	4.43
1.4	1.4	396.11	4.67
1.5	1.5	472.26	4.9
1.6	1.6	548.4	5.12
1.7	1.7	624.55	5.33
1.8	1.8	700.7	5.54
1.9	1.9	776.85	5.73
2.0	2.0	853.0	5.92
2.1	2.1	1069.21	6.1
2.2	2.2	1285.41	6.28
2.3	2.3	1501.62	6.45
2.4	2.4	1717.82	6.62
2.5	2.5	1934.03	6.79
2.6	2.6	2150.24	6.95
2.7	2.7	2366.44	7.1
2.8	2.8	2582.65	7.26
2.880829752	2.880829752	3015.06	7.38
