	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.97	0.0
0.2	0.2	1.95	0.02
0.3	0.3	2.92	0.06
0.4	0.4	3.89	0.15
0.5	0.5	4.86	0.19
0.6	0.6	5.84	0.22
0.7	0.7	6.81	0.25
0.8	0.8	7.78	0.27
0.9	0.9	8.75	0.29
1.0	1.0	9.73	0.31
1.1	1.1	19.75	0.33
1.2	1.2	29.78	0.35
1.3	1.3	39.81	0.36
1.4	1.4	49.84	0.38
1.5	1.5	59.86	0.4
1.6	1.6	69.89	0.41
1.7	1.7	79.92	0.43
1.8	1.8	89.95	0.44
1.9	1.9	99.97	0.45
2.0	2.0	110.0	0.47
2.1	2.1	133.6	0.48
2.2	2.2	157.2	0.49
2.3	2.3	180.8	0.5
2.4	2.4	204.4	0.51
2.5	2.5	228.0	0.53
2.6	2.6	251.6	0.54
2.7	2.7	275.2	0.55
2.8	2.8	298.8	0.56
2.9	2.9	322.4	0.57
3.0	3.0	346.0	0.58
3.1	3.1	392.0	0.59
3.2	3.2	438.0	0.6
3.3	3.3	484.0	0.61
3.4	3.4	530.0	0.62
3.5	3.5	576.0	0.63
3.6	3.6	622.0	0.64
3.7	3.7	668.0	0.65
3.8	3.8	714.0	0.66
3.9	3.9	760.0	0.67
4.0	4.0	806.0	0.68
4.1	4.1	889.7	0.69
4.2	4.2	973.4	0.69
4.3	4.3	1057.1	0.7
4.4	4.4	1140.8	0.71
4.5	4.5	1224.5	0.72
4.6	4.6	1308.2	0.73
4.7	4.7	1391.9	0.74
4.8	4.8	1475.6	0.74
4.9	4.9	1559.3	0.75
5.0	5.0	1643.0	0.76
5.1	5.1	1655.67	0.77
5.105527711	5.105527711	1769.68	0.77
