	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.81	0.0
0.2	0.2	3.61	0.02
0.3	0.3	5.42	0.06
0.4	0.4	7.23	0.15
0.5	0.5	9.03	0.19
0.6	0.6	10.84	0.22
0.7	0.7	12.65	0.25
0.8	0.8	14.45	0.27
0.9	0.9	16.26	0.29
1.0	1.0	18.07	0.31
1.1	1.1	26.76	0.33
1.2	1.2	35.45	0.35
1.3	1.3	44.15	0.36
1.4	1.4	52.84	0.38
1.5	1.5	61.53	0.4
1.6	1.6	70.23	0.41
1.7	1.7	78.92	0.43
1.8	1.8	87.61	0.44
1.9	1.9	96.31	0.45
2.0	2.0	105.0	0.47
2.1	2.1	126.5	0.48
2.2	2.2	148.0	0.49
2.3	2.3	169.5	0.5
2.4	2.4	191.0	0.51
2.5	2.5	212.5	0.53
2.6	2.6	234.0	0.54
2.7	2.7	255.5	0.55
2.8	2.8	277.0	0.56
2.9	2.9	298.5	0.57
3.0	3.0	320.0	0.58
3.1	3.1	366.2	0.59
3.2	3.2	412.4	0.6
3.3	3.3	458.6	0.61
3.4	3.4	504.8	0.62
3.5	3.5	551.0	0.63
3.6	3.6	597.2	0.64
3.7	3.7	643.4	0.65
3.8	3.8	689.6	0.66
3.9	3.9	735.8	0.67
4.0	4.0	782.0	0.68
4.1	4.1	864.8	0.69
4.2	4.2	947.6	0.69
4.3	4.3	1030.4	0.7
4.4	4.4	1113.2	0.71
4.5	4.5	1196.0	0.72
4.6	4.6	1278.8	0.73
4.7	4.7	1361.6	0.74
4.8	4.8	1444.4	0.74
4.9	4.9	1527.2	0.75
5.0	5.0	1610.0	0.76
5.048977661	5.048977661	1661.09	0.76
