	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	33.02	0.0
0.2	0.2	66.03	0.02
0.3	0.3	99.05	0.06
0.4	0.4	132.07	0.15
0.5	0.5	165.09	0.19
0.6	0.6	198.1	0.22
0.7	0.7	231.12	0.25
0.8	0.8	264.14	0.27
0.9	0.9	297.16	0.29
1.0	1.0	330.17	0.31
1.1	1.1	462.76	0.33
1.2	1.2	595.34	0.35
1.3	1.3	727.92	0.36
1.4	1.4	860.5	0.38
1.5	1.5	993.09	0.4
1.6	1.6	1125.67	0.41
1.7	1.7	1258.25	0.43
1.8	1.8	1390.83	0.44
1.9	1.9	1523.42	0.45
2.0	2.0	1656.0	0.47
2.1	2.1	1891.3	0.48
2.2	2.2	2126.6	0.49
2.3	2.3	2361.9	0.5
2.4	2.4	2597.2	0.51
2.5	2.5	2832.5	0.53
2.6	2.6	3067.8	0.54
2.7	2.7	3303.1	0.55
2.8	2.8	3538.4	0.56
2.9	2.9	3773.7	0.57
3.0	3.0	4009.0	0.58
3.1	3.1	4385.3	0.59
3.2	3.2	4761.6	0.6
3.3	3.3	5137.9	0.61
3.4	3.4	5514.2	0.62
3.5	3.5	5890.5	0.63
3.6	3.6	6266.8	0.64
3.7	3.7	6643.1	0.65
3.8	3.8	7019.4	0.66
3.9	3.9	7395.7	0.67
4.0	4.0	7772.0	0.68
4.088493973	4.088493973	8185.5	0.68
