	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	17.77	0.0
0.2	0.2	35.54	0.02
0.3	0.3	53.31	0.06
0.4	0.4	71.08	0.15
0.5	0.5	88.85	0.19
0.6	0.6	106.63	0.22
0.7	0.7	124.4	0.25
0.8	0.8	142.17	0.27
0.9	0.9	159.94	0.29
1.0	1.0	177.71	0.31
1.1	1.1	240.84	0.33
1.2	1.2	303.97	0.35
1.3	1.3	367.1	0.36
1.4	1.4	430.23	0.38
1.5	1.5	493.35	0.4
1.6	1.6	556.48	0.41
1.7	1.7	619.61	0.43
1.8	1.8	682.74	0.44
1.9	1.9	745.87	0.45
2.0	2.0	809.0	0.47
2.1	2.1	838.17	0.48
2.2	2.2	867.35	0.49
2.291782059	2.291782059	1100.73	0.5
