	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	42.22	0.0
0.2	0.2	84.45	0.09
0.3	0.3	126.67	0.26
0.4	0.4	168.9	0.48
0.5	0.5	211.12	0.75
0.6	0.6	253.34	1.05
0.7	0.7	295.57	1.4
0.8	0.8	337.79	1.76
0.9	0.9	380.01	2.15
1.0	1.0	422.24	2.57
1.1	1.1	687.21	3.01
1.2	1.2	952.19	3.47
1.3	1.3	1217.17	3.95
1.4	1.4	1482.14	4.46
1.5	1.5	1747.12	6.79
1.6	1.6	2012.1	7.15
1.7	1.7	2277.07	7.49
1.8	1.8	2542.05	7.82
1.9	1.9	2807.02	8.13
2.0	2.0	3072.0	8.43
2.1	2.1	3719.6	8.72
2.2	2.2	4367.2	9.0
2.3	2.3	5014.8	9.28
2.4	2.4	5662.4	9.54
2.5	2.5	6310.0	9.8
2.6	2.6	6957.6	10.05
2.7	2.7	7605.2	10.29
2.8	2.8	8252.8	10.53
2.9	2.9	8900.4	10.76
3.0	3.0	9548.0	10.99
3.1	3.1	10709.5	11.21
3.2	3.2	11871.0	11.43
3.3	3.3	13032.5	11.65
3.4	3.4	14194.0	11.86
3.5	3.5	15355.5	12.06
3.6	3.6	16517.0	12.27
3.7	3.7	17678.5	12.47
3.8	3.8	18840.0	12.67
3.9	3.9	20001.5	12.86
4.0	4.0	21163.0	13.05
4.1	4.1	23033.8	13.24
4.2	4.2	24904.6	13.42
4.3	4.3	26775.4	13.61
4.4	4.4	28646.2	13.79
4.5	4.5	30517.0	13.97
4.6	4.6	32387.8	14.14
4.7	4.7	34258.6	14.32
4.8	4.8	36129.4	14.49
4.9	4.9	38000.2	14.66
5.0	5.0	39871.0	14.83
5.09783232	5.09783232	42199.05	14.99
