	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	13.1	0.0
0.2	0.2	26.2	0.09
0.3	0.3	39.3	0.28
0.4	0.4	52.39	0.54
0.5	0.5	65.49	0.83
0.6	0.6	78.59	1.17
0.7	0.7	91.69	1.55
0.8	0.8	104.79	1.96
0.9	0.9	117.89	2.39
1.0	1.0	130.99	2.85
1.1	1.1	210.69	3.34
1.2	1.2	290.39	3.86
1.3	1.3	370.09	4.39
1.4	1.4	449.79	4.95
1.5	1.5	529.49	5.54
1.6	1.6	609.19	8.59
1.7	1.7	688.9	9.02
1.8	1.8	768.6	9.44
1.9	1.9	848.3	9.83
2.0	2.0	928.0	10.21
2.1	2.1	1188.6	10.58
2.2	2.2	1449.2	10.93
2.3	2.3	1709.8	11.28
2.4	2.4	1970.4	11.61
2.5	2.5	2231.0	11.93
2.6	2.6	2491.6	12.24
2.7	2.7	2752.2	12.55
2.8	2.8	3012.8	12.85
2.9	2.9	3273.4	13.14
3.0	3.0	3534.0	13.42
3.1	3.1	4133.8	13.7
3.2	3.2	4733.6	13.97
3.3	3.3	5333.4	14.24
3.4	3.4	5933.2	14.51
3.5	3.5	6533.0	14.76
3.6	3.6	7132.8	15.02
3.7	3.7	7732.6	15.27
3.8	3.8	8332.4	15.51
3.9	3.9	8932.2	15.75
4.0	4.0	9532.0	15.99
4.1	4.1	10591.3	16.23
4.2	4.2	11650.6	16.46
4.3	4.3	12709.9	16.68
4.4	4.4	13769.2	16.91
4.5	4.5	14828.5	17.13
4.6	4.6	15887.8	17.35
4.7	4.7	16947.1	17.57
4.8	4.8	18006.4	17.78
4.9	4.9	19065.7	17.99
5.0	5.0	20125.0	18.2
5.089581587	5.089581587	21247.13	18.38
