	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	8.3	0.0
0.2	0.2	16.6	0.02
0.3	0.3	24.89	0.06
0.4	0.4	33.19	0.15
0.5	0.5	41.49	0.19
0.6	0.6	49.79	0.22
0.7	0.7	58.09	0.25
0.8	0.8	66.39	0.27
0.9	0.9	74.68	0.29
1.0	1.0	82.98	0.31
1.1	1.1	158.78	0.33
1.2	1.2	234.59	0.35
1.3	1.3	310.39	0.36
1.4	1.4	386.19	0.38
1.5	1.5	461.99	0.4
1.6	1.6	537.79	0.41
1.7	1.7	613.59	0.43
1.8	1.8	689.4	0.44
1.9	1.9	765.2	0.45
2.0	2.0	841.0	0.47
2.1	2.1	1022.9	0.48
2.2	2.2	1204.8	0.49
2.3	2.3	1386.7	0.5
2.4	2.4	1568.6	0.51
2.5	2.5	1750.5	0.53
2.6	2.6	1932.4	0.54
2.7	2.7	2114.3	0.55
2.8	2.8	2296.2	0.56
2.9	2.9	2478.1	0.57
3.0	3.0	2660.0	0.58
3.1	3.1	2981.8	0.59
3.2	3.2	3303.6	0.6
3.3	3.3	3625.4	0.61
3.4	3.4	3947.2	0.62
3.5	3.5	4269.0	0.63
3.6	3.6	4590.8	0.64
3.7	3.7	4912.6	0.65
3.8	3.8	5234.4	0.66
3.9	3.9	5556.2	0.67
4.0	4.0	5878.0	0.68
4.1	4.1	6373.5	0.69
4.2	4.2	6869.0	0.69
4.3	4.3	7364.5	0.7
4.4	4.4	7860.0	0.71
4.5	4.5	8355.5	0.72
4.6	4.6	8851.0	0.73
4.7	4.7	9346.5	0.74
4.8	4.8	9842.0	0.74
4.9	4.9	10337.5	0.75
5.0	5.0	10833.0	0.76
5.095422584	5.095422584	11407.94	0.77
