	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	202.33	0.0
0.2	0.2	404.65	0.23
0.3	0.3	606.98	0.69
0.4	0.4	809.3	1.3
0.5	0.5	1011.63	2.01
0.6	0.6	1213.95	2.84
0.7	0.7	1416.28	3.77
0.8	0.8	1618.6	4.75
0.9	0.9	1820.93	5.8
1.0	1.0	2023.25	6.92
1.1	1.1	2987.73	8.1
1.2	1.2	3952.2	9.35
1.3	1.3	4916.68	10.65
1.4	1.4	5881.15	12.01
1.5	1.5	6845.63	13.42
1.6	1.6	7810.1	20.06
1.7	1.7	8774.58	21.05
1.8	1.8	9739.05	21.99
1.9	1.9	10703.53	22.89
2.0	2.0	11668.0	23.76
2.1	2.1	14013.3	24.59
2.2	2.2	16358.6	25.4
2.3	2.3	18703.9	26.18
2.4	2.4	21049.2	26.94
2.5	2.5	23394.5	27.67
2.6	2.6	25739.8	28.39
2.7	2.7	28085.1	29.09
2.8	2.8	30430.4	29.77
2.9	2.9	32775.7	30.44
3.0	3.0	35121.0	31.09
3.1	3.1	35951.69	31.73
3.2	3.2	36782.38	32.36
3.243047875	3.243047875	43427.92	32.62
