	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.13	0.0
0.2	0.2	2.25	0.02
0.3	0.3	3.38	0.06
0.4	0.4	4.51	0.15
0.5	0.5	5.63	0.19
0.6	0.6	6.76	0.22
0.7	0.7	7.89	0.25
0.8	0.8	9.01	0.27
0.9	0.9	10.14	0.29
1.0	1.0	11.27	0.31
1.1	1.1	17.94	0.33
1.2	1.2	24.61	0.35
1.3	1.3	31.29	0.36
1.4	1.4	37.96	0.38
1.5	1.5	44.63	0.4
1.6	1.6	51.31	0.41
1.7	1.7	57.98	0.43
1.8	1.8	64.65	0.44
1.9	1.9	71.33	0.45
2.0	2.0	78.0	0.47
2.1	2.1	94.3	0.48
2.2	2.2	110.6	0.49
2.3	2.3	126.9	0.5
2.4	2.4	143.2	0.51
2.5	2.5	159.5	0.53
2.6	2.6	175.8	0.54
2.7	2.7	192.1	0.55
2.8	2.8	208.4	0.56
2.9	2.9	224.7	0.57
3.0	3.0	241.0	0.58
3.1	3.1	273.8	0.59
3.2	3.2	306.6	0.6
3.3	3.3	339.4	0.61
3.4	3.4	372.2	0.62
3.5	3.5	405.0	0.63
3.6	3.6	437.8	0.64
3.7	3.7	470.6	0.65
3.8	3.8	503.4	0.66
3.9	3.9	536.2	0.67
4.0	4.0	569.0	0.68
4.1	4.1	627.9	0.69
4.2	4.2	686.8	0.69
4.3	4.3	745.7	0.7
4.4	4.4	804.6	0.71
4.5	4.5	863.5	0.72
4.6	4.6	922.4	0.73
4.7	4.7	981.3	0.74
4.8	4.8	1040.2	0.74
4.9	4.9	1099.1	0.75
5.0	5.0	1158.0	0.76
5.079509497	5.079509497	1216.36	0.77
