	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	50.26	0.0
0.2	0.2	100.53	0.24
0.3	0.3	150.79	0.71
0.4	0.4	201.05	1.34
0.5	0.5	251.31	2.07
0.6	0.6	301.58	2.92
0.7	0.7	351.84	3.88
0.8	0.8	402.1	4.89
0.9	0.9	452.37	5.98
1.0	1.0	502.63	7.13
1.1	1.1	885.67	8.35
1.2	1.2	1268.7	9.64
1.3	1.3	1651.74	10.98
1.4	1.4	2034.78	12.38
1.5	1.5	2417.81	13.84
1.6	1.6	2800.85	15.35
1.7	1.7	3183.89	16.91
1.8	1.8	3566.93	18.52
1.9	1.9	3949.96	20.18
2.0	2.0	4333.0	21.88
2.1	2.1	6046.6	23.63
2.2	2.2	7760.2	25.43
2.3	2.3	9473.8	27.26
2.4	2.4	11187.4	29.14
2.5	2.5	12901.0	42.45
2.6	2.6	14614.6	43.79
2.7	2.7	16328.2	45.09
2.8	2.8	18041.8	46.34
2.9	2.9	19755.4	47.56
3.0	3.0	21469.0	48.75
3.1	3.1	24995.1	49.91
3.2	3.2	28521.2	51.05
3.3	3.3	32047.3	52.15
3.4	3.4	35573.4	53.24
3.5	3.5	39099.5	54.3
3.6	3.6	42625.6	55.34
3.7	3.7	46151.7	56.36
3.8	3.8	49677.8	57.36
3.9	3.9	53203.9	58.34
4.0	4.0	56730.0	59.31
4.1	4.1	61990.2	60.26
4.2	4.2	67250.4	61.19
4.3	4.3	72510.6	62.12
4.4	4.4	77770.8	63.02
4.5	4.5	83031.0	63.92
4.6	4.6	88291.2	64.8
4.7	4.7	93551.4	65.67
4.8	4.8	98811.6	66.53
4.9	4.9	104071.8	67.38
5.0	5.0	109332.0	68.21
5.1	5.1	109956.0	69.04
5.10056385	5.10056385	115571.97	69.05
