	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.24	0.0
0.2	0.2	2.49	0.04
0.3	0.3	3.73	0.11
0.4	0.4	4.98	0.22
0.5	0.5	6.22	0.33
0.6	0.6	7.46	0.47
0.7	0.7	8.71	0.87
0.8	0.8	9.95	0.98
0.9	0.9	11.2	1.07
1.0	1.0	12.44	1.16
1.1	1.1	22.1	1.24
1.2	1.2	31.75	1.31
1.3	1.3	41.41	1.39
1.4	1.4	51.06	1.45
1.5	1.5	60.72	1.52
1.6	1.6	70.38	1.58
1.7	1.7	80.03	1.64
1.8	1.8	89.69	1.7
1.9	1.9	99.34	1.76
2.0	2.0	109.0	1.81
2.1	2.1	138.0	1.86
2.2	2.2	167.0	1.91
2.3	2.3	196.0	1.96
2.4	2.4	225.0	2.01
2.5	2.5	254.0	2.06
2.6	2.6	283.0	2.11
2.7	2.7	312.0	2.15
2.8	2.8	341.0	2.2
2.9	2.9	370.0	2.24
3.0	3.0	399.0	2.28
3.1	3.1	468.2	2.32
3.2	3.2	537.4	2.36
3.3	3.3	606.6	2.41
3.4	3.4	675.8	2.44
3.5	3.5	745.0	2.48
3.6	3.6	814.2	2.52
3.7	3.7	883.4	2.56
3.8	3.8	952.6	2.6
3.9	3.9	1021.8	2.63
4.0	4.0	1091.0	2.67
4.1	4.1	1221.3	2.71
4.2	4.2	1351.6	2.74
4.3	4.3	1481.9	2.78
4.4	4.4	1612.2	2.81
4.5	4.5	1742.5	2.85
4.6	4.6	1872.8	2.88
4.7	4.7	2003.1	2.91
4.8	4.8	2133.4	2.95
4.9	4.9	2263.7	2.98
5.0	5.0	2394.0	3.01
5.1	5.1	2412.37	3.04
5.110958851	5.110958851	2577.66	3.05
