	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	10.31	0.0
0.2	0.2	20.63	0.02
0.3	0.3	30.94	0.06
0.4	0.4	41.25	0.15
0.5	0.5	51.56	0.19
0.6	0.6	61.88	0.22
0.7	0.7	72.19	0.25
0.8	0.8	82.5	0.27
0.9	0.9	92.81	0.29
1.0	1.0	103.13	0.31
1.1	1.1	198.31	0.33
1.2	1.2	293.5	0.35
1.3	1.3	388.69	0.36
1.4	1.4	483.88	0.38
1.5	1.5	579.06	0.4
1.6	1.6	674.25	0.41
1.7	1.7	769.44	0.43
1.8	1.8	864.63	0.44
1.9	1.9	959.81	0.45
2.0	2.0	1055.0	0.47
2.1	2.1	1177.31	0.48
2.2	2.2	1299.62	0.49
2.3	2.3	1421.93	0.5
2.4	2.4	1544.24	0.51
2.5	2.5	1666.55	0.53
2.52571328	2.52571328	2278.11	0.53
