	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.74	0.0
0.2	0.2	3.49	0.03
0.3	0.3	5.23	0.09
0.4	0.4	6.97	0.16
0.5	0.5	8.72	0.25
0.6	0.6	10.46	0.46
0.7	0.7	12.2	0.52
0.8	0.8	13.94	0.58
0.9	0.9	15.69	0.63
1.0	1.0	17.43	0.68
1.1	1.1	30.39	0.72
1.2	1.2	43.34	0.76
1.3	1.3	56.3	0.8
1.4	1.4	69.26	0.84
1.5	1.5	82.22	0.87
1.6	1.6	95.17	0.91
1.7	1.7	108.13	0.94
1.8	1.8	121.09	0.97
1.9	1.9	134.04	1.0
2.0	2.0	147.0	1.03
2.1	2.1	195.1	1.06
2.2	2.2	243.2	1.09
2.3	2.3	291.3	1.12
2.4	2.4	339.4	1.15
2.5	2.5	387.5	1.17
2.6	2.6	435.6	1.2
2.7	2.7	483.7	1.22
2.8	2.8	531.8	1.25
2.9	2.9	579.9	1.27
3.0	3.0	628.0	1.3
3.1	3.1	765.8	1.32
3.2	3.2	903.6	1.34
3.3	3.3	1041.4	1.36
3.4	3.4	1179.2	1.39
3.5	3.5	1317.0	1.41
3.6	3.6	1454.8	1.43
3.7	3.7	1592.6	1.45
3.8	3.8	1730.4	1.47
3.9	3.9	1868.2	1.49
4.0	4.0	2006.0	1.51
4.1	4.1	2317.7	1.53
4.2	4.2	2629.4	1.55
4.3	4.3	2941.1	1.57
4.4	4.4	3252.8	1.59
4.5	4.5	3564.5	1.61
4.6	4.6	3876.2	1.63
4.7	4.7	4187.9	1.65
4.8	4.8	4499.6	1.67
4.9	4.9	4811.3	1.68
5.0	5.0	5123.0	1.7
5.090852659	5.090852659	5473.89	1.72
