	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.09	0.0
0.2	0.2	10.19	0.02
0.3	0.3	15.28	0.06
0.4	0.4	20.38	0.15
0.5	0.5	25.47	0.19
0.6	0.6	30.57	0.22
0.7	0.7	35.66	0.25
0.8	0.8	40.76	0.27
0.9	0.9	45.85	0.29
1.0	1.0	50.95	0.31
1.1	1.1	56.05	0.33
1.2	1.2	61.16	0.35
1.3	1.3	66.26	0.36
1.4	1.4	71.37	0.38
1.5	1.5	76.47	0.4
1.6	1.6	81.58	0.41
1.7	1.7	86.68	0.43
1.8	1.8	91.79	0.44
1.9	1.9	96.89	0.45
2.0	2.0	102.0	0.47
2.1	2.1	107.1	0.48
2.2	2.2	112.2	0.49
2.3	2.3	117.3	0.5
2.4	2.4	122.4	0.51
2.5	2.5	127.5	0.53
2.6	2.6	132.6	0.54
2.7	2.7	137.7	0.55
2.8	2.8	142.8	0.56
2.9	2.9	147.9	0.57
3.0	3.0	153.0	0.58
3.1	3.1	158.1	0.59
3.2	3.2	163.2	0.6
3.3	3.3	168.3	0.61
3.4	3.4	173.4	0.62
3.5	3.5	178.5	0.63
3.6	3.6	183.6	0.64
3.7	3.7	188.7	0.65
3.8	3.8	193.8	0.66
3.9	3.9	198.9	0.67
4.0	4.0	204.0	0.68
4.1	4.1	209.1	0.69
4.2	4.2	214.2	0.69
4.3	4.3	219.3	0.7
4.4	4.4	224.4	0.71
4.5	4.5	229.5	0.72
4.6	4.6	234.6	0.73
4.7	4.7	239.7	0.74
4.8	4.8	244.8	0.74
4.9	4.9	249.9	0.75
5.0	5.0	255.0	0.76
5.1	5.1	229.5	0.77
5.2	5.2	204.0	0.78
5.3	5.3	178.5	0.78
5.4	5.4	153.0	0.79
5.5	5.5	127.5	0.8
5.6	5.6	102.0	0.81
5.7	5.7	76.5	0.81
5.8	5.8	51.0	0.82
5.9	5.9	25.5	0.83
6.0	6.0	0.0	0.84
6.1	6.1	33.9	0.84
6.2	6.2	67.81	0.85
6.3	6.3	101.71	0.86
6.4	6.4	135.61	0.86
6.5	6.5	169.51	0.87
6.6	6.6	203.42	0.88
6.654507637	6.654507637	339.03	0.88
