	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	12.61	0.0
0.2	0.2	25.23	0.04
0.3	0.3	37.84	0.11
0.4	0.4	50.46	0.22
0.5	0.5	63.07	0.33
0.6	0.6	75.69	0.47
0.7	0.7	88.3	0.87
0.8	0.8	100.91	0.98
0.9	0.9	113.53	1.07
1.0	1.0	126.14	1.16
1.1	1.1	218.03	1.24
1.2	1.2	309.91	1.31
1.3	1.3	401.8	1.39
1.4	1.4	493.69	1.45
1.5	1.5	585.57	1.52
1.6	1.6	677.46	1.58
1.7	1.7	769.34	1.64
1.8	1.8	861.23	1.7
1.9	1.9	953.11	1.76
2.0	2.0	1045.0	1.81
2.1	2.1	1571.1	1.86
2.2	2.2	2097.2	1.91
2.3	2.3	2623.3	1.96
2.4	2.4	3149.4	2.01
2.5	2.5	3675.5	2.06
2.6	2.6	4201.6	2.11
2.7	2.7	4727.7	2.15
2.8	2.8	5253.8	2.2
2.9	2.9	5779.9	2.24
3.0	3.0	6306.0	2.28
3.1	3.1	8168.1	2.32
3.2	3.2	10030.2	2.36
3.3	3.3	11892.3	2.41
3.4	3.4	13754.4	2.44
3.5	3.5	15616.5	2.48
3.6	3.6	17478.6	2.52
3.7	3.7	19340.7	2.56
3.8	3.8	21202.8	2.6
3.9	3.9	23064.9	2.63
4.0	4.0	24927.0	2.67
4.09984666	4.09984666	27708.36	2.71
