	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	33.69	0.0
0.2	0.2	67.38	0.02
0.3	0.3	101.07	0.06
0.4	0.4	134.75	0.15
0.5	0.5	168.44	0.19
0.6	0.6	202.13	0.22
0.7	0.7	235.82	0.25
0.8	0.8	269.51	0.27
0.9	0.9	303.2	0.29
1.0	1.0	336.89	0.31
1.1	1.1	473.3	0.33
1.2	1.2	609.71	0.35
1.3	1.3	746.12	0.36
1.4	1.4	882.53	0.38
1.5	1.5	1018.94	0.4
1.6	1.6	1155.35	0.41
1.7	1.7	1291.77	0.43
1.8	1.8	1428.18	0.44
1.9	1.9	1564.59	0.45
2.0	2.0	1701.0	0.47
2.1	2.1	1977.1	0.48
2.2	2.2	2253.2	0.49
2.3	2.3	2529.3	0.5
2.4	2.4	2805.4	0.51
2.5	2.5	3081.5	0.53
2.6	2.6	3357.6	0.54
2.7	2.7	3633.7	0.55
2.8	2.8	3909.8	0.56
2.9	2.9	4185.9	0.57
3.0	3.0	4462.0	0.58
3.1	3.1	4803.35	0.59
3.2	3.2	5144.71	0.6
3.3	3.3	5486.06	0.61
3.4	3.4	5827.42	0.62
3.5	3.5	6168.77	0.63
3.6	3.6	6510.13	0.64
3.7	3.7	6851.48	0.65
3.782840813	3.782840813	7875.55	0.66
