	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.37	0.0
0.2	0.2	4.75	0.02
0.3	0.3	7.12	0.06
0.4	0.4	9.5	0.15
0.5	0.5	11.87	0.19
0.6	0.6	14.25	0.22
0.7	0.7	16.62	0.25
0.8	0.8	19.0	0.27
0.9	0.9	21.37	0.29
1.0	1.0	23.75	0.31
1.1	1.1	42.17	0.33
1.2	1.2	60.6	0.35
1.3	1.3	79.02	0.36
1.4	1.4	97.45	0.38
1.5	1.5	115.87	0.4
1.6	1.6	134.3	0.41
1.7	1.7	152.72	0.43
1.8	1.8	171.15	0.44
1.9	1.9	189.57	0.45
2.0	2.0	208.0	0.47
2.1	2.1	256.7	0.48
2.2	2.2	305.4	0.49
2.3	2.3	354.1	0.5
2.4	2.4	402.8	0.51
2.5	2.5	451.5	0.53
2.6	2.6	500.2	0.54
2.7	2.7	548.9	0.55
2.8	2.8	597.6	0.56
2.9	2.9	646.3	0.57
3.0	3.0	695.0	0.58
3.1	3.1	783.0	0.59
3.2	3.2	871.0	0.6
3.3	3.3	959.0	0.61
3.4	3.4	1047.0	0.62
3.5	3.5	1135.0	0.63
3.6	3.6	1223.0	0.64
3.7	3.7	1311.0	0.65
3.8	3.8	1399.0	0.66
3.9	3.9	1487.0	0.67
4.0	4.0	1575.0	0.68
4.1	4.1	1653.49	0.69
4.2	4.2	1731.97	0.69
4.3	4.3	1810.46	0.7
4.4	4.4	1888.95	0.71
4.5	4.5	1967.44	0.72
4.6	4.6	2045.92	0.73
4.628208045	4.628208045	2359.87	0.73
