	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.42	0.0
0.2	0.2	2.83	0.02
0.3	0.3	4.25	0.06
0.4	0.4	5.66	0.15
0.5	0.5	7.08	0.19
0.6	0.6	8.5	0.22
0.7	0.7	9.91	0.25
0.8	0.8	11.33	0.27
0.9	0.9	12.75	0.29
1.0	1.0	14.16	0.31
1.1	1.1	24.15	0.33
1.2	1.2	34.13	0.35
1.3	1.3	44.11	0.36
1.4	1.4	54.1	0.38
1.5	1.5	64.08	0.4
1.6	1.6	74.06	0.41
1.7	1.7	84.05	0.43
1.8	1.8	94.03	0.44
1.9	1.9	104.02	0.45
2.0	2.0	114.0	0.47
2.1	2.1	143.0	0.48
2.2	2.2	172.0	0.49
2.3	2.3	201.0	0.5
2.4	2.4	230.0	0.51
2.5	2.5	259.0	0.53
2.6	2.6	288.0	0.54
2.7	2.7	317.0	0.55
2.8	2.8	346.0	0.56
2.9	2.9	375.0	0.57
3.0	3.0	404.0	0.58
3.1	3.1	458.1	0.59
3.2	3.2	512.2	0.6
3.3	3.3	566.3	0.61
3.4	3.4	620.4	0.62
3.5	3.5	674.5	0.63
3.6	3.6	728.6	0.64
3.7	3.7	782.7	0.65
3.8	3.8	836.8	0.66
3.9	3.9	890.9	0.67
4.0	4.0	945.0	0.68
4.1	4.1	1028.7	0.69
4.2	4.2	1112.4	0.69
4.3	4.3	1196.1	0.7
4.4	4.4	1279.8	0.71
4.5	4.5	1363.5	0.72
4.6	4.6	1447.2	0.73
4.7	4.7	1530.9	0.74
4.8	4.8	1614.6	0.74
4.9	4.9	1698.3	0.75
5.0	5.0	1782.0	0.76
5.1	5.1	1792.38	0.77
5.106452942	5.106452942	1885.78	0.77
