	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	179.76	0.0
0.2	0.2	359.51	0.02
0.3	0.3	539.27	0.06
0.4	0.4	719.02	0.15
0.5	0.5	898.78	0.19
0.6	0.6	1078.54	0.22
0.7	0.7	1258.29	0.25
0.8	0.8	1438.05	0.27
0.9	0.9	1617.8	0.29
1.0	1.0	1797.56	0.31
1.1	1.1	2947.0	0.33
1.2	1.2	4096.45	0.35
1.3	1.3	5245.89	0.36
1.4	1.4	6395.34	0.38
1.5	1.5	7544.78	0.4
1.6	1.6	8694.22	0.41
1.7	1.7	9843.67	0.43
1.8	1.8	10993.11	0.44
1.9	1.9	12142.56	0.45
2.0	2.0	13292.0	0.47
2.1	2.1	14199.18	0.48
2.2	2.2	15106.36	0.49
2.3	2.3	16013.54	0.5
2.4	2.4	16920.73	0.51
2.430385389	2.430385389	22363.82	0.52
