	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	32.02	0.0
0.2	0.2	64.05	0.02
0.3	0.3	96.07	0.06
0.4	0.4	128.1	0.15
0.5	0.5	160.12	0.19
0.6	0.6	192.15	0.22
0.7	0.7	224.17	0.25
0.8	0.8	256.19	0.27
0.9	0.9	288.22	0.29
1.0	1.0	320.24	0.31
1.1	1.1	471.72	0.33
1.2	1.2	623.19	0.35
1.3	1.3	774.67	0.36
1.4	1.4	926.15	0.38
1.5	1.5	1077.62	0.4
1.6	1.6	1229.1	0.41
1.7	1.7	1380.57	0.43
1.8	1.8	1532.05	0.44
1.9	1.9	1683.52	0.45
2.0	2.0	1835.0	0.47
2.1	2.1	2164.8	0.48
2.2	2.2	2494.6	0.49
2.3	2.3	2824.4	0.5
2.4	2.4	3154.2	0.51
2.5	2.5	3484.0	0.53
2.6	2.6	3813.8	0.54
2.7	2.7	4143.6	0.55
2.8	2.8	4473.4	0.56
2.9	2.9	4803.2	0.57
3.0	3.0	5133.0	0.58
3.1	3.1	5707.9	0.59
3.2	3.2	6282.8	0.6
3.3	3.3	6857.7	0.61
3.4	3.4	7432.6	0.62
3.5	3.5	8007.5	0.63
3.6	3.6	8582.4	0.64
3.7	3.7	9157.3	0.65
3.8	3.8	9732.2	0.66
3.9	3.9	10307.1	0.67
4.0	4.0	10882.0	0.68
4.1	4.1	11090.23	0.69
4.2	4.2	11298.45	0.69
4.264588182	4.264588182	12964.27	0.7
