	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.67	0.0
0.2	0.2	3.34	0.02
0.3	0.3	5.01	0.06
0.4	0.4	6.68	0.15
0.5	0.5	8.35	0.19
0.6	0.6	10.02	0.22
0.7	0.7	11.69	0.25
0.8	0.8	13.36	0.27
0.9	0.9	15.03	0.29
1.0	1.0	16.7	0.31
1.1	1.1	29.03	0.33
1.2	1.2	41.36	0.35
1.3	1.3	53.69	0.36
1.4	1.4	66.02	0.38
1.5	1.5	78.35	0.4
1.6	1.6	90.68	0.41
1.7	1.7	103.01	0.43
1.8	1.8	115.34	0.44
1.9	1.9	127.67	0.45
2.0	2.0	140.0	0.47
2.1	2.1	171.5	0.48
2.2	2.2	203.0	0.49
2.3	2.3	234.5	0.5
2.4	2.4	266.0	0.51
2.5	2.5	297.5	0.53
2.6	2.6	329.0	0.54
2.7	2.7	360.5	0.55
2.8	2.8	392.0	0.56
2.9	2.9	423.5	0.57
3.0	3.0	455.0	0.58
3.1	3.1	507.7	0.59
3.2	3.2	560.4	0.6
3.3	3.3	613.1	0.61
3.4	3.4	665.8	0.62
3.5	3.5	718.5	0.63
3.6	3.6	771.2	0.64
3.7	3.7	823.9	0.65
3.8	3.8	876.6	0.66
3.9	3.9	929.3	0.67
4.0	4.0	982.0	0.68
4.1	4.1	1055.6	0.69
4.2	4.2	1129.2	0.69
4.3	4.3	1202.8	0.7
4.4	4.4	1276.4	0.71
4.5	4.5	1350.0	0.72
4.6	4.6	1423.6	0.73
4.7	4.7	1497.2	0.74
4.8	4.8	1570.8	0.74
4.9	4.9	1644.4	0.75
5.0	5.0	1718.0	0.76
5.082499986	5.082499986	1784.42	0.77
