	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	34.66	0.0
0.2	0.2	69.32	0.24
0.3	0.3	103.99	0.71
0.4	0.4	138.65	1.34
0.5	0.5	173.31	2.07
0.6	0.6	207.97	2.92
0.7	0.7	242.64	3.88
0.8	0.8	277.3	4.89
0.9	0.9	311.96	5.98
1.0	1.0	346.62	7.13
1.1	1.1	541.96	8.35
1.2	1.2	737.3	9.64
1.3	1.3	932.64	10.98
1.4	1.4	1127.97	12.38
1.5	1.5	1323.31	13.84
1.6	1.6	1518.65	15.35
1.7	1.7	1713.99	16.91
1.8	1.8	1909.32	18.52
1.9	1.9	2104.66	20.18
2.0	2.0	2300.0	21.88
2.1	2.1	2924.3	23.63
2.2	2.2	3548.6	25.43
2.3	2.3	4172.9	27.26
2.4	2.4	4797.2	29.14
2.5	2.5	5421.5	42.45
2.6	2.6	6045.8	43.79
2.7	2.7	6670.1	45.09
2.8	2.8	7294.4	46.34
2.9	2.9	7918.7	47.56
3.0	3.0	8543.0	48.75
3.1	3.1	9801.9	49.91
3.2	3.2	11060.8	51.05
3.3	3.3	12319.7	52.15
3.4	3.4	13578.6	53.24
3.5	3.5	14837.5	54.3
3.6	3.6	16096.4	55.34
3.7	3.7	17355.3	56.36
3.8	3.8	18614.2	57.36
3.9	3.9	19873.1	58.34
4.0	4.0	21132.0	59.31
4.1	4.1	23013.3	60.26
4.2	4.2	24894.6	61.19
4.3	4.3	26775.9	62.12
4.4	4.4	28657.2	63.02
4.5	4.5	30538.5	63.92
4.6	4.6	32419.8	64.8
4.7	4.7	34301.1	65.67
4.8	4.8	36182.4	66.53
4.9	4.9	38063.7	67.38
5.0	5.0	39945.0	68.21
5.097093137	5.097093137	42188.23	69.02
