	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	21.53	0.0
0.2	0.2	43.06	0.02
0.3	0.3	64.6	0.06
0.4	0.4	86.13	0.15
0.5	0.5	107.66	0.19
0.6	0.6	129.19	0.22
0.7	0.7	150.72	0.25
0.8	0.8	172.25	0.27
0.9	0.9	193.79	0.29
1.0	1.0	215.32	0.31
1.1	1.1	479.09	0.33
1.2	1.2	742.85	0.35
1.3	1.3	1006.62	0.36
1.4	1.4	1270.39	0.38
1.5	1.5	1534.16	0.4
1.6	1.6	1797.93	0.41
1.7	1.7	2061.7	0.43
1.8	1.8	2325.46	0.44
1.9	1.9	2589.23	0.45
2.0	2.0	2853.0	0.47
2.1	2.1	2907.74	0.48
2.101665958	2.101665958	3400.35	0.48
