	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	6.51	0.0
0.2	0.2	13.03	0.06
0.3	0.3	19.54	0.17
0.4	0.4	26.06	0.32
0.5	0.5	32.57	0.5
0.6	0.6	39.08	0.7
0.7	0.7	45.6	0.93
0.8	0.8	52.11	1.17
0.9	0.9	58.63	1.43
1.0	1.0	65.14	2.25
1.1	1.1	101.43	2.42
1.2	1.2	137.71	2.59
1.3	1.3	174.0	2.74
1.4	1.4	210.28	2.89
1.5	1.5	246.57	3.03
1.6	1.6	282.86	3.16
1.7	1.7	319.14	3.29
1.8	1.8	355.43	3.41
1.9	1.9	391.71	3.53
2.0	2.0	428.0	3.65
2.1	2.1	488.18	3.76
2.2	2.2	548.36	3.87
2.3	2.3	608.54	3.97
2.4	2.4	668.71	4.07
2.5	2.5	728.89	4.17
2.6	2.6	789.07	4.27
2.653755281	2.653755281	1029.79	4.32
