	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.83	0.0
0.2	0.2	5.66	0.02
0.3	0.3	8.5	0.06
0.4	0.4	11.33	0.15
0.5	0.5	14.16	0.19
0.6	0.6	16.99	0.22
0.7	0.7	19.83	0.25
0.8	0.8	22.66	0.27
0.9	0.9	25.49	0.29
1.0	1.0	28.32	0.31
1.1	1.1	46.09	0.33
1.2	1.2	63.86	0.35
1.3	1.3	81.63	0.36
1.4	1.4	99.39	0.38
1.5	1.5	117.16	0.4
1.6	1.6	134.93	0.41
1.7	1.7	152.7	0.43
1.8	1.8	170.46	0.44
1.9	1.9	188.23	0.45
2.0	2.0	206.0	0.47
2.1	2.1	250.3	0.48
2.2	2.2	294.6	0.49
2.3	2.3	338.9	0.5
2.4	2.4	383.2	0.51
2.5	2.5	427.5	0.53
2.6	2.6	471.8	0.54
2.7	2.7	516.1	0.55
2.8	2.8	560.4	0.56
2.9	2.9	604.7	0.57
3.0	3.0	649.0	0.58
3.1	3.1	729.2	0.59
3.2	3.2	809.4	0.6
3.3	3.3	889.6	0.61
3.4	3.4	969.8	0.62
3.5	3.5	1050.0	0.63
3.6	3.6	1130.2	0.64
3.7	3.7	1210.4	0.65
3.8	3.8	1290.6	0.66
3.9	3.9	1370.8	0.67
4.0	4.0	1451.0	0.68
4.1	4.1	1577.6	0.69
4.2	4.2	1704.2	0.69
4.3	4.3	1830.8	0.7
4.4	4.4	1957.4	0.71
4.5	4.5	2084.0	0.72
4.6	4.6	2210.6	0.73
4.7	4.7	2337.2	0.74
4.8	4.8	2463.8	0.74
4.9	4.9	2590.4	0.75
5.0	5.0	2717.0	0.76
5.1	5.1	2733.8	0.77
5.112625801	5.112625801	2885.03	0.77
