	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.23	0.0
0.2	0.2	0.46	0.02
0.3	0.3	0.69	0.06
0.4	0.4	0.93	0.15
0.5	0.5	1.16	0.19
0.6	0.6	1.39	0.22
0.7	0.7	1.62	0.25
0.8	0.8	1.85	0.27
0.9	0.9	2.08	0.29
1.0	1.0	2.31	0.31
1.1	1.1	5.48	0.33
1.2	1.2	8.65	0.35
1.3	1.3	11.82	0.36
1.4	1.4	14.99	0.38
1.5	1.5	18.16	0.4
1.6	1.6	21.33	0.41
1.7	1.7	24.49	0.43
1.8	1.8	27.66	0.44
1.9	1.9	30.83	0.45
2.0	2.0	34.0	0.47
2.1	2.1	46.8	0.48
2.2	2.2	59.6	0.49
2.3	2.3	72.4	0.5
2.4	2.4	85.2	0.51
2.5	2.5	98.0	0.53
2.6	2.6	110.8	0.54
2.7	2.7	123.6	0.55
2.8	2.8	136.4	0.56
2.9	2.9	149.2	0.57
3.0	3.0	162.0	0.58
3.1	3.1	190.0	0.59
3.2	3.2	218.0	0.6
3.3	3.3	246.0	0.61
3.4	3.4	274.0	0.62
3.5	3.5	302.0	0.63
3.6	3.6	330.0	0.64
3.7	3.7	358.0	0.65
3.8	3.8	386.0	0.66
3.9	3.9	414.0	0.67
4.0	4.0	442.0	0.68
4.1	4.1	490.6	0.69
4.2	4.2	539.2	0.69
4.3	4.3	587.8	0.7
4.4	4.4	636.4	0.71
4.5	4.5	685.0	0.72
4.6	4.6	733.6	0.73
4.7	4.7	782.2	0.74
4.8	4.8	830.8	0.74
4.9	4.9	879.4	0.75
5.0	5.0	928.0	0.76
5.1	5.1	934.39	0.77
5.111306359	5.111306359	991.9	0.77
