	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	29.39	0.0
0.2	0.2	58.77	0.24
0.3	0.3	88.16	0.71
0.4	0.4	117.54	1.34
0.5	0.5	146.93	2.07
0.6	0.6	176.32	2.92
0.7	0.7	205.7	3.88
0.8	0.8	235.09	4.89
0.9	0.9	264.47	5.98
1.0	1.0	293.86	7.13
1.1	1.1	551.47	8.35
1.2	1.2	809.09	9.64
1.3	1.3	1066.7	10.98
1.4	1.4	1324.32	12.38
1.5	1.5	1581.93	13.84
1.6	1.6	1839.54	15.35
1.7	1.7	2097.16	16.91
1.8	1.8	2354.77	18.52
1.9	1.9	2612.39	20.18
2.0	2.0	2870.0	21.88
2.1	2.1	3469.2	23.63
2.2	2.2	4068.4	25.43
2.3	2.3	4667.6	27.26
2.4	2.4	5266.8	29.14
2.5	2.5	5866.0	42.45
2.6	2.6	6465.2	43.79
2.7	2.7	7064.4	45.09
2.8	2.8	7663.6	46.34
2.9	2.9	8262.8	47.56
3.0	3.0	8862.0	48.75
3.1	3.1	9982.5	49.91
3.2	3.2	11103.0	51.05
3.3	3.3	12223.5	52.15
3.4	3.4	13344.0	53.24
3.5	3.5	14464.5	54.3
3.6	3.6	15585.0	55.34
3.7	3.7	16705.5	56.36
3.8	3.8	17826.0	57.36
3.9	3.9	18946.5	58.34
4.0	4.0	20067.0	59.31
4.1	4.1	21875.0	60.26
4.2	4.2	23683.0	61.19
4.3	4.3	25491.0	62.12
4.4	4.4	27299.0	63.02
4.5	4.5	29107.0	63.92
4.6	4.6	30915.0	64.8
4.7	4.7	32723.0	65.67
4.8	4.8	34531.0	66.53
4.9	4.9	36339.0	67.38
5.0	5.0	38147.0	68.21
5.088234918	5.088234918	40068.1	68.94
