	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	17.0	0.0
0.2	0.2	34.0	0.11
0.3	0.3	51.0	0.34
0.4	0.4	68.0	0.65
0.5	0.5	85.0	0.99
0.6	0.6	101.99	1.4
0.7	0.7	118.99	1.86
0.8	0.8	135.99	2.35
0.9	0.9	152.99	2.87
1.0	1.0	169.99	3.42
1.1	1.1	281.69	4.01
1.2	1.2	393.39	4.63
1.3	1.3	505.09	5.27
1.4	1.4	616.79	5.94
1.5	1.5	728.5	6.64
1.6	1.6	840.2	7.37
1.7	1.7	951.9	8.12
1.8	1.8	1063.6	8.89
1.9	1.9	1175.3	13.54
2.0	2.0	1287.0	14.12
2.1	2.1	1757.3	14.67
2.2	2.2	2227.6	15.2
2.3	2.3	2697.9	15.72
2.4	2.4	3168.2	16.21
2.5	2.5	3638.5	16.69
2.6	2.6	4108.8	17.16
2.7	2.7	4579.1	17.61
2.8	2.8	5049.4	18.05
2.9	2.9	5519.7	18.48
3.0	3.0	5990.0	18.9
3.1	3.1	7139.0	19.31
3.2	3.2	8288.0	19.72
3.3	3.3	9437.0	20.11
3.4	3.4	10586.0	20.5
3.5	3.5	11735.0	20.88
3.6	3.6	12884.0	21.25
3.7	3.7	14033.0	21.61
3.8	3.8	15182.0	21.97
3.9	3.9	16331.0	22.33
4.0	4.0	17480.0	22.68
4.1	4.1	19227.4	23.02
4.2	4.2	20974.8	23.36
4.3	4.3	22722.2	23.69
4.4	4.4	24469.6	24.02
4.5	4.5	26217.0	24.34
4.6	4.6	27964.4	24.66
4.7	4.7	29711.8	24.98
4.8	4.8	31459.2	25.29
4.9	4.9	33206.6	25.6
5.0	5.0	34954.0	25.9
5.1	5.1	35272.05	26.2
5.152357727	5.152357727	38134.47	26.36
