	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.4	0.0
0.2	0.2	2.81	0.02
0.3	0.3	4.21	0.06
0.4	0.4	5.62	0.15
0.5	0.5	7.02	0.19
0.6	0.6	8.43	0.22
0.7	0.7	9.83	0.25
0.8	0.8	11.24	0.27
0.9	0.9	12.64	0.29
1.0	1.0	14.05	0.31
1.1	1.1	20.54	0.33
1.2	1.2	27.04	0.35
1.3	1.3	33.53	0.36
1.4	1.4	40.03	0.38
1.5	1.5	46.52	0.4
1.6	1.6	53.02	0.41
1.7	1.7	59.51	0.43
1.8	1.8	66.01	0.44
1.9	1.9	72.5	0.45
2.0	2.0	79.0	0.47
2.1	2.1	93.7	0.48
2.2	2.2	108.4	0.49
2.3	2.3	123.1	0.5
2.4	2.4	137.8	0.51
2.5	2.5	152.5	0.53
2.6	2.6	167.2	0.54
2.7	2.7	181.9	0.55
2.8	2.8	196.6	0.56
2.9	2.9	211.3	0.57
3.0	3.0	226.0	0.58
3.1	3.1	250.0	0.59
3.2	3.2	274.0	0.6
3.3	3.3	298.0	0.61
3.4	3.4	322.0	0.62
3.5	3.5	346.0	0.63
3.6	3.6	370.0	0.64
3.7	3.7	394.0	0.65
3.8	3.8	418.0	0.66
3.9	3.9	442.0	0.67
4.0	4.0	466.0	0.68
4.1	4.1	505.0	0.69
4.2	4.2	544.0	0.69
4.3	4.3	583.0	0.7
4.4	4.4	622.0	0.71
4.5	4.5	661.0	0.72
4.6	4.6	700.0	0.73
4.7	4.7	739.0	0.74
4.8	4.8	778.0	0.74
4.9	4.9	817.0	0.75
5.0	5.0	856.0	0.76
5.024707348	5.024707348	867.53	0.76
