	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.27	0.0
0.2	0.2	10.54	0.04
0.3	0.3	15.81	0.11
0.4	0.4	21.08	0.22
0.5	0.5	26.35	0.33
0.6	0.6	31.62	0.47
0.7	0.7	36.89	0.87
0.8	0.8	42.16	0.98
0.9	0.9	47.43	1.07
1.0	1.0	52.69	1.16
1.1	1.1	95.23	1.24
1.2	1.2	137.76	1.31
1.3	1.3	180.29	1.39
1.4	1.4	222.82	1.45
1.5	1.5	265.35	1.52
1.6	1.6	307.88	1.58
1.7	1.7	350.41	1.64
1.8	1.8	392.94	1.7
1.9	1.9	435.47	1.76
2.0	2.0	478.0	1.81
2.1	2.1	562.6	1.86
2.2	2.2	647.2	1.91
2.3	2.3	731.8	1.96
2.4	2.4	816.4	2.01
2.5	2.5	901.0	2.06
2.6	2.6	985.6	2.11
2.7	2.7	1070.2	2.15
2.8	2.8	1154.8	2.2
2.9	2.9	1239.4	2.24
3.0	3.0	1324.0	2.28
3.1	3.1	1502.5	2.32
3.2	3.2	1681.0	2.36
3.3	3.3	1859.5	2.41
3.4	3.4	2038.0	2.44
3.5	3.5	2216.5	2.48
3.6	3.6	2395.0	2.52
3.7	3.7	2573.5	2.56
3.8	3.8	2752.0	2.6
3.9	3.9	2930.5	2.63
4.0	4.0	3109.0	2.67
4.1	4.1	3136.36	2.71
4.109319534	4.109319534	3382.62	2.71
