	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	12.13	0.0
0.2	0.2	24.25	0.1
0.3	0.3	36.38	0.31
0.4	0.4	48.5	0.59
0.5	0.5	60.63	0.91
0.6	0.6	72.76	1.29
0.7	0.7	84.88	1.71
0.8	0.8	97.01	2.15
0.9	0.9	109.13	2.63
1.0	1.0	121.26	3.14
1.1	1.1	228.63	3.68
1.2	1.2	336.01	4.24
1.3	1.3	443.38	4.83
1.4	1.4	550.76	5.45
1.5	1.5	658.13	6.09
1.6	1.6	765.5	6.75
1.7	1.7	872.88	7.44
1.8	1.8	980.25	11.15
1.9	1.9	1087.63	11.64
2.0	2.0	1195.0	12.12
2.1	2.1	1503.8	12.57
2.2	2.2	1812.6	13.01
2.3	2.3	2121.4	13.43
2.4	2.4	2430.2	13.84
2.5	2.5	2739.0	14.23
2.6	2.6	3047.8	14.62
2.7	2.7	3356.6	14.99
2.8	2.8	3665.4	15.36
2.9	2.9	3974.2	15.72
3.0	3.0	4283.0	16.06
3.1	3.1	4755.1	16.41
3.2	3.2	5227.2	16.74
3.3	3.3	5699.3	17.07
3.4	3.4	6171.4	17.39
3.5	3.5	6643.5	17.7
3.6	3.6	7115.6	18.01
3.7	3.7	7587.7	18.32
3.8	3.8	8059.8	18.62
3.9	3.9	8531.9	18.91
4.0	4.0	9004.0	19.2
4.1	4.1	9671.2	19.49
4.2	4.2	10338.4	19.77
4.3	4.3	11005.6	20.05
4.4	4.4	11672.8	20.32
4.5	4.5	12340.0	20.59
4.6	4.6	13007.2	20.86
4.7	4.7	13674.4	21.12
4.8	4.8	14341.6	21.38
4.9	4.9	15008.8	21.64
5.0	5.0	15676.0	21.89
5.1	5.1	15774.61	22.14
5.13078301	5.13078301	16662.14	22.22
