	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	18.34	0.0
0.2	0.2	36.67	0.04
0.3	0.3	55.01	0.11
0.4	0.4	73.34	0.22
0.5	0.5	91.68	0.33
0.6	0.6	110.02	0.47
0.7	0.7	128.35	0.87
0.8	0.8	146.69	0.98
0.9	0.9	165.03	1.07
1.0	1.0	183.36	1.16
1.1	1.1	320.93	1.24
1.2	1.2	458.49	1.31
1.3	1.3	596.05	1.39
1.4	1.4	733.62	1.45
1.5	1.5	871.18	1.52
1.6	1.6	1008.74	1.58
1.7	1.7	1146.31	1.64
1.8	1.8	1283.87	1.7
1.9	1.9	1421.44	1.76
2.0	2.0	1559.0	1.81
2.1	2.1	1859.7	1.86
2.2	2.2	2160.4	1.91
2.3	2.3	2461.1	1.96
2.4	2.4	2761.8	2.01
2.5	2.5	3062.5	2.06
2.6	2.6	3363.2	2.11
2.7	2.7	3663.9	2.15
2.8	2.8	3964.6	2.2
2.9	2.9	4265.3	2.24
3.0	3.0	4566.0	2.28
3.1	3.1	5007.7	2.32
3.2	3.2	5449.4	2.36
3.3	3.3	5891.1	2.41
3.4	3.4	6332.8	2.44
3.5	3.5	6774.5	2.48
3.6	3.6	7216.2	2.52
3.7	3.7	7657.9	2.56
3.8	3.8	8099.6	2.6
3.9	3.9	8541.3	2.63
4.0	4.0	8983.0	2.67
4.1	4.1	9561.7	2.71
4.2	4.2	10140.4	2.74
4.3	4.3	10719.1	2.78
4.4	4.4	11297.8	2.81
4.5	4.5	11876.5	2.85
4.6	4.6	12455.2	2.88
4.7	4.7	13033.9	2.91
4.8	4.8	13612.6	2.95
4.9	4.9	14191.3	2.98
5.0	5.0	14770.0	3.01
5.088678955	5.088678955	15335.71	3.04
