	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	15.01	0.0
0.2	0.2	30.02	0.14
0.3	0.3	45.03	0.43
0.4	0.4	60.03	0.81
0.5	0.5	75.04	1.24
0.6	0.6	90.05	1.75
0.7	0.7	105.06	2.33
0.8	0.8	120.07	2.94
0.9	0.9	135.08	3.59
1.0	1.0	150.09	4.28
1.1	1.1	245.58	5.01
1.2	1.2	341.07	5.78
1.3	1.3	436.56	6.59
1.4	1.4	532.05	7.43
1.5	1.5	627.54	8.3
1.6	1.6	723.03	12.41
1.7	1.7	818.53	13.02
1.8	1.8	914.02	13.6
1.9	1.9	1009.51	14.16
2.0	2.0	1105.0	14.7
2.1	2.1	1312.8	15.21
2.2	2.2	1520.6	15.71
2.3	2.3	1728.4	16.19
2.4	2.4	1936.2	16.66
2.5	2.5	2144.0	17.12
2.6	2.6	2351.8	17.56
2.7	2.7	2559.6	17.99
2.8	2.8	2767.4	18.42
2.9	2.9	2975.2	18.83
3.0	3.0	3183.0	19.23
3.1	3.1	3216.79	19.63
3.123315319	3.123315319	3520.91	19.72
