	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	9.91	0.0
0.2	0.2	19.82	0.02
0.3	0.3	29.73	0.06
0.4	0.4	39.64	0.15
0.5	0.5	49.55	0.19
0.6	0.6	59.45	0.22
0.7	0.7	69.36	0.25
0.8	0.8	79.27	0.27
0.9	0.9	89.18	0.29
1.0	1.0	99.09	0.31
1.1	1.1	161.88	0.33
1.2	1.2	224.67	0.35
1.3	1.3	287.46	0.36
1.4	1.4	350.25	0.38
1.5	1.5	413.05	0.4
1.6	1.6	475.84	0.41
1.7	1.7	538.63	0.43
1.8	1.8	601.42	0.44
1.9	1.9	664.21	0.45
2.0	2.0	727.0	0.47
2.1	2.1	876.0	0.48
2.2	2.2	1025.0	0.49
2.3	2.3	1174.0	0.5
2.4	2.4	1323.0	0.51
2.5	2.5	1472.0	0.53
2.6	2.6	1621.0	0.54
2.7	2.7	1770.0	0.55
2.8	2.8	1919.0	0.56
2.9	2.9	2068.0	0.57
3.0	3.0	2217.0	0.58
3.1	3.1	2521.4	0.59
3.2	3.2	2825.8	0.6
3.3	3.3	3130.2	0.61
3.4	3.4	3434.6	0.62
3.5	3.5	3739.0	0.63
3.6	3.6	4043.4	0.64
3.7	3.7	4347.8	0.65
3.8	3.8	4652.2	0.66
3.9	3.9	4956.6	0.67
4.0	4.0	5261.0	0.68
4.1	4.1	5398.12	0.69
4.2	4.2	5535.24	0.69
4.290901252	4.290901252	6632.2	0.7
