	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	33.14	0.0
0.2	0.2	66.29	0.09
0.3	0.3	99.43	0.28
0.4	0.4	132.58	0.54
0.5	0.5	165.72	0.83
0.6	0.6	198.87	1.17
0.7	0.7	232.01	1.55
0.8	0.8	265.16	1.96
0.9	0.9	298.3	2.39
1.0	1.0	331.45	2.85
1.1	1.1	485.6	3.34
1.2	1.2	639.76	3.86
1.3	1.3	793.91	4.39
1.4	1.4	948.07	4.95
1.5	1.5	1102.22	5.54
1.6	1.6	1256.38	8.59
1.7	1.7	1410.53	9.02
1.8	1.8	1564.69	9.44
1.9	1.9	1718.84	9.83
2.0	2.0	1873.0	10.21
2.1	2.1	2166.5	10.58
2.2	2.2	2460.0	10.93
2.3	2.3	2753.5	11.28
2.4	2.4	3047.0	11.61
2.5	2.5	3340.5	11.93
2.6	2.6	3634.0	12.24
2.7	2.7	3927.5	12.55
2.8	2.8	4221.0	12.85
2.9	2.9	4514.5	13.14
3.0	3.0	4808.0	13.42
3.1	3.1	5264.8	13.7
3.2	3.2	5721.6	13.97
3.3	3.3	6178.4	14.24
3.4	3.4	6635.2	14.51
3.5	3.5	7092.0	14.76
3.6	3.6	7548.8	15.02
3.7	3.7	8005.6	15.27
3.8	3.8	8462.4	15.51
3.9	3.9	8919.2	15.75
4.0	4.0	9376.0	15.99
4.1	4.1	10057.6	16.23
4.2	4.2	10739.2	16.46
4.3	4.3	11420.8	16.68
4.4	4.4	12102.4	16.91
4.5	4.5	12784.0	17.13
4.6	4.6	13465.6	17.35
4.7	4.7	14147.2	17.57
4.8	4.8	14828.8	17.78
4.9	4.9	15510.4	17.99
5.0	5.0	16192.0	18.2
5.09848288	5.09848288	17001.62	18.4
