	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	4.04	0.0
0.2	0.2	8.08	0.04
0.3	0.3	12.12	0.11
0.4	0.4	16.15	0.22
0.5	0.5	20.19	0.33
0.6	0.6	24.23	0.47
0.7	0.7	28.27	0.87
0.8	0.8	32.31	0.98
0.9	0.9	36.35	1.07
1.0	1.0	40.38	1.16
1.1	1.1	88.45	1.24
1.2	1.2	136.51	1.31
1.3	1.3	184.57	1.39
1.4	1.4	232.63	1.45
1.5	1.5	280.69	1.52
1.6	1.6	328.75	1.58
1.7	1.7	376.82	1.64
1.8	1.8	424.88	1.7
1.9	1.9	472.94	1.76
2.0	2.0	521.0	1.81
2.1	2.1	621.8	1.86
2.2	2.2	722.6	1.91
2.3	2.3	823.4	1.96
2.4	2.4	924.2	2.01
2.5	2.5	1025.0	2.06
2.6	2.6	1125.8	2.11
2.7	2.7	1226.6	2.15
2.8	2.8	1327.4	2.2
2.9	2.9	1428.2	2.24
3.0	3.0	1529.0	2.28
3.1	3.1	1707.9	2.32
3.2	3.2	1886.8	2.36
3.3	3.3	2065.7	2.41
3.4	3.4	2244.6	2.44
3.5	3.5	2423.5	2.48
3.6	3.6	2602.4	2.52
3.7	3.7	2781.3	2.56
3.8	3.8	2960.2	2.6
3.9	3.9	3139.1	2.63
4.0	4.0	3318.0	2.67
4.1	4.1	3619.2	2.71
4.2	4.2	3920.4	2.74
4.3	4.3	4221.6	2.78
4.4	4.4	4522.8	2.81
4.5	4.5	4824.0	2.85
4.6	4.6	5125.2	2.88
4.7	4.7	5426.4	2.91
4.8	4.8	5727.6	2.95
4.9	4.9	6028.8	2.98
5.0	5.0	6330.0	3.01
5.1	5.1	6372.09	3.04
5.116217177	5.116217177	6750.9	3.05
