	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.42	0.0
0.2	0.2	2.83	0.02
0.3	0.3	4.25	0.06
0.4	0.4	5.66	0.15
0.5	0.5	7.08	0.19
0.6	0.6	8.5	0.22
0.7	0.7	9.91	0.25
0.8	0.8	11.33	0.27
0.9	0.9	12.75	0.29
1.0	1.0	14.16	0.31
1.1	1.1	21.15	0.33
1.2	1.2	28.13	0.35
1.3	1.3	35.11	0.36
1.4	1.4	42.1	0.38
1.5	1.5	49.08	0.4
1.6	1.6	56.06	0.41
1.7	1.7	63.05	0.43
1.8	1.8	70.03	0.44
1.9	1.9	77.02	0.45
2.0	2.0	84.0	0.47
2.1	2.1	106.1	0.48
2.2	2.2	128.2	0.49
2.3	2.3	150.3	0.5
2.4	2.4	172.4	0.51
2.5	2.5	194.5	0.53
2.6	2.6	216.6	0.54
2.7	2.7	238.7	0.55
2.8	2.8	260.8	0.56
2.9	2.9	282.9	0.57
3.0	3.0	305.0	0.58
3.1	3.1	373.5	0.59
3.2	3.2	442.0	0.6
3.3	3.3	510.5	0.61
3.4	3.4	579.0	0.62
3.5	3.5	647.5	0.63
3.6	3.6	716.0	0.64
3.7	3.7	784.5	0.65
3.8	3.8	853.0	0.66
3.9	3.9	921.5	0.67
4.0	4.0	990.0	0.68
4.1	4.1	1166.5	0.69
4.2	4.2	1343.0	0.69
4.3	4.3	1519.5	0.7
4.4	4.4	1696.0	0.71
4.5	4.5	1872.5	0.72
4.6	4.6	2049.0	0.73
4.7	4.7	2225.5	0.74
4.8	4.8	2402.0	0.74
4.9	4.9	2578.5	0.75
5.0	5.0	2755.0	0.76
5.1	5.1	2780.42	0.77
5.117110685	5.117110685	3009.17	0.77
