	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	87.05	0.0
0.2	0.2	174.09	0.09
0.3	0.3	261.14	0.28
0.4	0.4	348.19	0.54
0.5	0.5	435.23	0.83
0.6	0.6	522.28	1.17
0.7	0.7	609.33	1.55
0.8	0.8	696.37	1.96
0.9	0.9	783.42	2.39
1.0	1.0	870.47	2.85
1.1	1.1	1291.72	3.34
1.2	1.2	1712.97	3.86
1.3	1.3	2134.23	4.39
1.4	1.4	2555.48	4.95
1.5	1.5	2976.73	5.54
1.6	1.6	3397.99	8.59
1.7	1.7	3819.24	9.02
1.8	1.8	4240.49	9.44
1.9	1.9	4661.75	9.83
2.0	2.0	5083.0	10.21
2.1	2.1	6213.7	10.58
2.2	2.2	7344.4	10.93
2.3	2.3	8475.1	11.28
2.4	2.4	9605.8	11.61
2.5	2.5	10736.5	11.93
2.6	2.6	11867.2	12.24
2.7	2.7	12997.9	12.55
2.8	2.8	14128.6	12.85
2.9	2.9	15259.3	13.14
3.0	3.0	16390.0	13.42
3.1	3.1	18281.1	13.7
3.2	3.2	20172.2	13.97
3.3	3.3	22063.3	14.24
3.4	3.4	23954.4	14.51
3.5	3.5	25845.5	14.76
3.6	3.6	27736.6	15.02
3.7	3.7	29627.7	15.27
3.8	3.8	31518.8	15.51
3.9	3.9	33409.9	15.75
4.0	4.0	35301.0	15.99
4.1	4.1	36835.64	16.23
4.2	4.2	38370.29	16.46
4.3	4.3	39904.93	16.68
4.4	4.4	41439.57	16.91
4.5	4.5	42974.21	17.13
4.6	4.6	44508.86	17.35
4.607836266	4.607836266	50647.43	17.37
