	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	100.12	0.0
0.2	0.2	200.24	0.24
0.3	0.3	300.35	0.71
0.4	0.4	400.47	1.34
0.5	0.5	500.59	2.07
0.6	0.6	600.71	2.92
0.7	0.7	700.82	3.88
0.8	0.8	800.94	4.89
0.9	0.9	901.06	5.98
1.0	1.0	1001.18	7.13
1.1	1.1	1446.06	8.35
1.2	1.2	1890.94	9.64
1.3	1.3	2335.82	10.98
1.4	1.4	2780.71	12.38
1.5	1.5	3225.59	13.84
1.6	1.6	3670.47	15.35
1.7	1.7	4115.35	16.91
1.8	1.8	4560.24	18.52
1.9	1.9	5005.12	20.18
2.0	2.0	5450.0	21.88
2.1	2.1	6865.5	23.63
2.2	2.2	8281.0	25.43
2.3	2.3	9696.5	27.26
2.4	2.4	11112.0	29.14
2.5	2.5	12527.5	42.45
2.6	2.6	13943.0	43.79
2.7	2.7	15358.5	45.09
2.8	2.8	16774.0	46.34
2.9	2.9	18189.5	47.56
3.0	3.0	19605.0	48.75
3.1	3.1	23235.9	49.91
3.2	3.2	26866.8	51.05
3.3	3.3	30497.7	52.15
3.4	3.4	34128.6	53.24
3.5	3.5	37759.5	54.3
3.6	3.6	41390.4	55.34
3.7	3.7	45021.3	56.36
3.8	3.8	48652.2	57.36
3.9	3.9	52283.1	58.34
4.0	4.0	55914.0	59.31
4.1	4.1	63077.0	60.26
4.2	4.2	70240.0	61.19
4.3	4.3	77403.0	62.12
4.4	4.4	84566.0	63.02
4.5	4.5	91729.0	63.92
4.6	4.6	98892.0	64.8
4.7	4.7	106055.0	65.67
4.8	4.8	113218.0	66.53
4.9	4.9	120381.0	67.38
5.0	5.0	127544.0	68.21
5.1	5.1	128774.49	69.04
5.131663712	5.131663712	139848.85	69.3
