	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	6.62	0.0
0.2	0.2	13.23	0.04
0.3	0.3	19.85	0.11
0.4	0.4	26.46	0.22
0.5	0.5	33.08	0.33
0.6	0.6	39.7	0.47
0.7	0.7	46.31	0.87
0.8	0.8	52.93	0.98
0.9	0.9	59.54	1.07
1.0	1.0	66.16	1.16
1.1	1.1	91.34	1.24
1.2	1.2	116.53	1.31
1.3	1.3	141.71	1.39
1.4	1.4	166.9	1.45
1.5	1.5	192.08	1.52
1.6	1.6	217.26	1.58
1.7	1.7	242.45	1.64
1.8	1.8	267.63	1.7
1.9	1.9	292.82	1.76
2.0	2.0	318.0	1.81
2.1	2.1	372.6	1.86
2.2	2.2	427.2	1.91
2.3	2.3	481.8	1.96
2.4	2.4	536.4	2.01
2.5	2.5	591.0	2.06
2.6	2.6	645.6	2.11
2.7	2.7	700.2	2.15
2.8	2.8	754.8	2.2
2.9	2.9	809.4	2.24
3.0	3.0	864.0	2.28
3.1	3.1	950.9	2.32
3.2	3.2	1037.8	2.36
3.3	3.3	1124.7	2.41
3.4	3.4	1211.6	2.44
3.5	3.5	1298.5	2.48
3.6	3.6	1385.4	2.52
3.7	3.7	1472.3	2.56
3.8	3.8	1559.2	2.6
3.9	3.9	1646.1	2.63
4.0	4.0	1733.0	2.67
4.1	4.1	1853.6	2.71
4.2	4.2	1974.2	2.74
4.3	4.3	2094.8	2.78
4.4	4.4	2215.4	2.81
4.5	4.5	2336.0	2.85
4.6	4.6	2456.6	2.88
4.7	4.7	2577.2	2.91
4.8	4.8	2697.8	2.95
4.9	4.9	2818.4	2.98
5.0	5.0	2939.0	3.01
5.1	5.1	2953.84	3.04
5.107721075	5.107721075	3087.41	3.05
