	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.49	0.0
0.2	0.2	0.97	0.02
0.3	0.3	1.46	0.06
0.4	0.4	1.95	0.15
0.5	0.5	2.44	0.19
0.6	0.6	2.92	0.22
0.7	0.7	3.41	0.25
0.8	0.8	3.9	0.27
0.9	0.9	4.38	0.29
1.0	1.0	4.87	0.31
1.1	1.1	9.88	0.33
1.2	1.2	14.9	0.35
1.3	1.3	19.91	0.36
1.4	1.4	24.92	0.38
1.5	1.5	29.94	0.4
1.6	1.6	34.95	0.41
1.7	1.7	39.96	0.43
1.8	1.8	44.97	0.44
1.9	1.9	49.99	0.45
2.0	2.0	55.0	0.47
2.1	2.1	69.7	0.48
2.2	2.2	84.4	0.49
2.3	2.3	99.1	0.5
2.4	2.4	113.8	0.51
2.5	2.5	128.5	0.53
2.6	2.6	143.2	0.54
2.7	2.7	157.9	0.55
2.8	2.8	172.6	0.56
2.9	2.9	187.3	0.57
3.0	3.0	202.0	0.58
3.1	3.1	229.0	0.59
3.2	3.2	256.0	0.6
3.3	3.3	283.0	0.61
3.4	3.4	310.0	0.62
3.5	3.5	337.0	0.63
3.6	3.6	364.0	0.64
3.7	3.7	391.0	0.65
3.8	3.8	418.0	0.66
3.9	3.9	445.0	0.67
4.0	4.0	472.0	0.68
4.1	4.1	514.7	0.69
4.2	4.2	557.4	0.69
4.3	4.3	600.1	0.7
4.4	4.4	642.8	0.71
4.5	4.5	685.5	0.72
4.6	4.6	728.2	0.73
4.7	4.7	770.9	0.74
4.8	4.8	813.6	0.74
4.9	4.9	856.3	0.75
5.0	5.0	899.0	0.76
5.098262211	5.098262211	949.44	0.77
