	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	4.83	0.0
0.2	0.2	9.66	0.04
0.3	0.3	14.5	0.11
0.4	0.4	19.33	0.22
0.5	0.5	24.16	0.33
0.6	0.6	28.99	0.47
0.7	0.7	33.82	0.87
0.8	0.8	38.66	0.98
0.9	0.9	43.49	1.07
1.0	1.0	48.32	1.16
1.1	1.1	86.49	1.24
1.2	1.2	124.66	1.31
1.3	1.3	162.82	1.39
1.4	1.4	200.99	1.45
1.5	1.5	239.16	1.52
1.6	1.6	277.33	1.58
1.7	1.7	315.5	1.64
1.8	1.8	353.66	1.7
1.9	1.9	391.83	1.76
2.0	2.0	430.0	1.81
2.1	2.1	580.4	1.86
2.2	2.2	730.8	1.91
2.3	2.3	881.2	1.96
2.4	2.4	1031.6	2.01
2.5	2.5	1182.0	2.06
2.6	2.6	1332.4	2.11
2.7	2.7	1482.8	2.15
2.8	2.8	1633.2	2.2
2.9	2.9	1783.6	2.24
3.0	3.0	1934.0	2.28
3.1	3.1	2280.1	2.32
3.2	3.2	2626.2	2.36
3.3	3.3	2972.3	2.41
3.4	3.4	3318.4	2.44
3.5	3.5	3664.5	2.48
3.6	3.6	4010.6	2.52
3.7	3.7	4356.7	2.56
3.8	3.8	4702.8	2.6
3.9	3.9	5048.9	2.63
4.0	4.0	5395.0	2.67
4.1	4.1	6563.3	2.71
4.2	4.2	7731.6	2.74
4.3	4.3	8899.9	2.78
4.4	4.4	10068.2	2.81
4.5	4.5	11236.5	2.85
4.6	4.6	12404.8	2.88
4.7	4.7	13573.1	2.91
4.8	4.8	14741.4	2.95
4.9	4.9	15909.7	2.98
5.0	5.0	17078.0	3.01
5.090058113	5.090058113	18813.93	3.04
