	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	39.19	0.0
0.2	0.2	78.39	0.02
0.3	0.3	117.58	0.06
0.4	0.4	156.78	0.15
0.5	0.5	195.97	0.19
0.6	0.6	235.17	0.22
0.7	0.7	274.36	0.25
0.8	0.8	313.56	0.27
0.9	0.9	352.75	0.29
1.0	1.0	391.95	0.31
1.1	1.1	578.75	0.33
1.2	1.2	765.56	0.35
1.3	1.3	952.36	0.36
1.4	1.4	1139.17	0.38
1.5	1.5	1325.97	0.4
1.6	1.6	1512.78	0.41
1.7	1.7	1699.58	0.43
1.8	1.8	1886.39	0.44
1.9	1.9	2073.19	0.45
2.0	2.0	2260.0	0.47
2.1	2.1	2640.6	0.48
2.2	2.2	3021.2	0.49
2.3	2.3	3401.8	0.5
2.4	2.4	3782.4	0.51
2.5	2.5	4163.0	0.53
2.6	2.6	4543.6	0.54
2.7	2.7	4924.2	0.55
2.8	2.8	5304.8	0.56
2.9	2.9	5685.4	0.57
3.0	3.0	6066.0	0.58
3.1	3.1	6690.1	0.59
3.2	3.2	7314.2	0.6
3.3	3.3	7938.3	0.61
3.4	3.4	8562.4	0.62
3.5	3.5	9186.5	0.63
3.6	3.6	9810.6	0.64
3.7	3.7	10434.7	0.65
3.8	3.8	11058.8	0.66
3.9	3.9	11682.9	0.67
4.0	4.0	12307.0	0.68
4.06091316	4.06091316	12764.22	0.68
