	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.91	0.0
0.2	0.2	1.83	0.02
0.3	0.3	2.74	0.06
0.4	0.4	3.65	0.15
0.5	0.5	4.57	0.19
0.6	0.6	5.48	0.22
0.7	0.7	6.4	0.25
0.8	0.8	7.31	0.27
0.9	0.9	8.22	0.29
1.0	1.0	9.14	0.31
1.1	1.1	12.82	0.33
1.2	1.2	16.51	0.35
1.3	1.3	20.2	0.36
1.4	1.4	23.88	0.38
1.5	1.5	27.57	0.4
1.6	1.6	31.25	0.41
1.7	1.7	34.94	0.43
1.8	1.8	38.63	0.44
1.9	1.9	42.31	0.45
2.0	2.0	46.0	0.47
2.1	2.1	60.3	0.48
2.2	2.2	74.6	0.49
2.3	2.3	88.9	0.5
2.4	2.4	103.2	0.51
2.5	2.5	117.5	0.53
2.6	2.6	131.8	0.54
2.7	2.7	146.1	0.55
2.8	2.8	160.4	0.56
2.9	2.9	174.7	0.57
3.0	3.0	189.0	0.58
3.1	3.1	224.2	0.59
3.2	3.2	259.4	0.6
3.3	3.3	294.6	0.61
3.4	3.4	329.8	0.62
3.5	3.5	365.0	0.63
3.6	3.6	400.2	0.64
3.7	3.7	435.4	0.65
3.8	3.8	470.6	0.66
3.9	3.9	505.8	0.67
4.0	4.0	541.0	0.68
4.1	4.1	608.4	0.69
4.2	4.2	675.8	0.69
4.3	4.3	743.2	0.7
4.4	4.4	810.6	0.71
4.5	4.5	878.0	0.72
4.6	4.6	945.4	0.73
4.7	4.7	1012.8	0.74
4.8	4.8	1080.2	0.74
4.9	4.9	1147.6	0.75
5.0	5.0	1215.0	0.76
5.075436738	5.075436738	1279.14	0.77
