	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.15	0.0
0.2	0.2	2.29	0.07
0.3	0.3	3.44	0.2
0.4	0.4	4.58	0.38
0.5	0.5	5.73	0.58
0.6	0.6	6.88	0.82
0.7	0.7	8.02	1.09
0.8	0.8	9.17	1.37
0.9	0.9	10.32	1.67
1.0	1.0	11.46	2.0
1.1	1.1	28.12	2.34
1.2	1.2	44.77	3.65
1.3	1.3	61.42	3.89
1.4	1.4	78.08	4.12
1.5	1.5	94.73	4.34
1.6	1.6	111.38	4.54
1.7	1.7	128.04	4.74
1.8	1.8	144.69	4.93
1.9	1.9	161.35	5.11
2.0	2.0	178.0	5.28
2.1	2.1	231.3	5.45
2.2	2.2	284.6	5.62
2.3	2.3	337.9	5.78
2.4	2.4	391.2	5.93
2.5	2.5	444.5	6.08
2.6	2.6	497.8	6.23
2.7	2.7	551.1	6.37
2.8	2.8	604.4	6.51
2.9	2.9	657.7	6.65
3.0	3.0	711.0	6.79
3.1	3.1	829.7	6.92
3.2	3.2	948.4	7.05
3.3	3.3	1067.1	7.18
3.4	3.4	1185.8	7.3
3.5	3.5	1304.5	7.42
3.6	3.6	1423.2	7.55
3.7	3.7	1541.9	7.66
3.8	3.8	1660.6	7.78
3.9	3.9	1779.3	7.9
4.0	4.0	1898.0	8.01
4.1	4.1	2088.3	8.12
4.2	4.2	2278.6	8.23
4.3	4.3	2468.9	8.34
4.4	4.4	2659.2	8.45
4.5	4.5	2849.5	8.56
4.6	4.6	3039.8	8.66
4.7	4.7	3230.1	8.77
4.8	4.8	3420.4	8.87
4.9	4.9	3610.7	8.97
5.0	5.0	3801.0	9.07
5.1	5.1	3830.03	9.17
5.12708941	5.12708941	4091.29	9.2
